fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221018 163815	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	388699	0.193214310741303	0.865557169722731	7999	17	9814	26060000	71
20221018 163837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	79	TRUE	388699	0.238238299590214	0.201651811812057	7999	1014	8255	25490000	72
20221018 163906	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	388699	0.112536073493308	0.207610532434392	8000	17	8416	26850000	73
20221018 163931	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.126957704753261	0.392463857325388	3829	16	9216	26850000	74
20221018 164647	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2107	TRUE	388699	0.00502535443416827	0.2030439819794	4053	927	9358	26970000	75
20221018 164722	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	123	TRUE	388699	0.225881476548579	0.224647268824957	3518	730	9342	25960000	76
20221018 165254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1104	TRUE	388699	0.00540099151391875	0.454825893320187	4397	16	9518	26730000	77
20221018 165826	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	795	TRUE	388699	0.00710231880061778	0.43685811909301	924	454	9500	27480000	78
20221018 170102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	353	TRUE	388699	0.0172229454248272	0.415351783211676	810	395	9725	27270000	79
20221018 170123	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	388699	0.202309605264116	0.658111636563444	5782	968	9068	26030000	80
20221018 170700	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1702	TRUE	388699	0.0055772813651241	0.99869646184828	5152	423	7695	26770000	81
20221018 171054	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	212	TRUE	388699	0.00590955253935877	0.506203847351213	66	114	9588	27310000	82
20221018 171639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1035	TRUE	388699	0.00550689338933707	0.38848458433564	2848	825	8599	26970000	83
20221018 171714	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	112	TRUE	388699	0.111479802297893	0.500224482722939	818	23	8913	26980000	84
20221018 171755	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	153	TRUE	388699	0.226830149780154	0.510700459646333	7118	41	5034	24340000	85
20221018 171920	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	388699	0.073437418070514	0.488615000450348	1	569	9231	24740000	86
20221018 173130	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2578	TRUE	388699	0.0053212229957618	0.64281784796961	858	600	12304	26440000	87
20221018 173204	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	388699	0.116164014520958	0.294266028031739	3599	232	5038	24810000	88
20221018 173222	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	40	TRUE	388699	0.0919185525992293	0.997538039205739	1371	16	9010	26300000	89
20221018 173302	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	388699	0.104204007152627	0.520415323602834	1629	1024	8247	26710000	90
20221018 173354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	167	TRUE	388699	0.0377606091942611	0.945496425581031	2780	1007	8625	26990000	91
20221018 173410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	388699	0.199449551638799	0.999738972374853	3150	753	5304	24600000	92
20221018 174032	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	744	TRUE	388699	0.00519384642195013	0.774050867683906	826	418	9421	27080000	93
20221018 174111	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	68	TRUE	388699	0.0365423678315242	0.99915003464846	609	45	9023	26920000	94
20221018 174712	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1402	TRUE	388699	0.0050774959015237	0.364379366210418	7969	88	14997	23530000	95
