fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 032149	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	478	TRUE	388699	0.00507586998390963	0.536162469977521	629	850	9113	27380000	38
20221002 032208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	388699	0.143003068602483	0.996961130663741	5603	105	7443	25760000	39
20221002 032245	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	174	TRUE	388699	0.0596720931738167	0.211376590714317	5899	814	9277	27290000	40
20221002 032305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	69	TRUE	388699	0.079589685727616	0.99200087099492	5991	728	9236	26330000	41
20221002 035040	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1309	TRUE	388699	0.00507010308139985	0.329069999246076	66	906	9352	27780000	42
20221002 035103	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	388699	0.194985894019661	0.200760234678289	6989	771	9352	26180000	43
20221002 035151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	265	TRUE	388699	0.0669101118336104	0.200338253697018	6638	717	10498	27250000	44
20221002 035245	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	338	TRUE	388699	0.0544380325452383	0.200497228708679	7804	17	10272	26740000	45
20221002 035320	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	231	TRUE	388699	0.126947611563538	0.213617832944303	7986	600	10863	26120000	46
20221002 040041	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	314	TRUE	388699	0.00505729592302412	0.208289531472006	28	1012	9340	26040000	47
20221002 040555	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	600	TRUE	388699	0.00501698898782664	0.390457289071171	544	1021	9793	27540000	48
20221002 041002	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	827	TRUE	388699	0.00546065102066569	0.683036464915134	1938	651	9476	26570000	49
20221002 041146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	308	TRUE	388699	0.0469163245586665	0.389572858558765	396	864	9611	26940000	50
20221002 041705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1027	TRUE	388699	0.0051082119078967	0.35377734061202	1108	988	9284	27280000	51
20221002 041805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	317	TRUE	388699	0.0604483477226967	0.200045869394986	3363	993	10159	26890000	52
20221002 045115	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1445	TRUE	388699	0.00509018198036612	0.394984059069874	113	1000	9438	28170000	53
20221002 045817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2761	TRUE	388699	0.00587372767509715	0.287833048849891	7171	993	9783	26920000	54
20221002 050632	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3287	TRUE	388699	0.00501110560580183	0.308265837444588	6186	994	10104	26680000	55
20221002 050726	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	250	TRUE	388699	0.0506153580641752	0.200593222565932	2591	720	9157	27450000	56
20221002 050748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	388699	0.100210411472856	0.200010923886411	3116	1018	7272	26420000	57
20221002 050802	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	34	TRUE	388699	0.211902407342353	0.200044853961083	2511	985	9188	26110000	58
20221002 051016	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	537	TRUE	388699	0.00824177032310248	0.925321541023736	1	60	9187	26830000	59
20221002 051050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	145	TRUE	388699	0.0559990356860732	0.569615375437878	7990	607	9711	26260000	60
20221002 053115	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2620	TRUE	388699	0.00516697465407828	0.998421541950553	0	926	7606	25270000	61
20221002 054529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1165	TRUE	388699	0.00502335732799445	0.463884792871139	104	1002	9535	27810000	62
20221002 054938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	413	TRUE	388699	0.0149696406487573	0.393119641809165	168	1021	9181	27720000	63
20221002 055308	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	947	TRUE	388699	0.00553607202549868	0.206740589025465	2989	25	9202	26720000	64
20221002 055933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2335	TRUE	388699	0.00525829572814506	0.202070580682639	2478	972	10400	26880000	65
20221002 055952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	388699	0.193628381496346	0.747341434316337	6149	870	8448	26230000	66
20221002 060008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	388699	0.162167047230624	0.280526871475476	5650	886	6131	25260000	67
20221002 060031	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	388699	0.131171470954967	0.642875473054149	2740	83	6280	26080000	68
20221002 060051	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	124	TRUE	388699	0.295460511100858	0.999738876632579	7250	674	9867	26510000	69
20221002 060113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	388699	0.162673338161796	0.999865077049947	7997	96	10999	25770000	70
20221002 060125	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	19	TRUE	388699	0.295587315634795	0.999956709305473	4416	225	9004	25440000	71
20221002 060136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	388699	0.299254054544617	0.720866057001239	7998	18	9869	26270000	72
20221002 061033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	4060	TRUE	388699	0.00507849151035736	0.200196549711542	6664	818	11392	26340000	73
20221002 061057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	388699	0.118243328518024	0.948369853461735	2581	545	5000	24160000	74
20221002 061115	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	388699	0.299586984815267	0.832216826300859	7971	1024	11468	25310000	75
20221002 061135	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.193245789788267	0.597230591251515	7999	274	7588	26110000	76
20221002 061214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	388699	0.211250138276665	0.999047671981118	1	1002	9178	23810000	77
20221002 061242	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	388699	0.073757069709698	0.269327228559105	2197	173	8009	26950000	78
20221002 061554	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	523	TRUE	388699	0.00633164164543275	0.650649709054245	1237	258	8663	26680000	79
20221002 061936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	679	TRUE	388699	0.0053321906578934	0.37502566713485	2549	780	8230	26820000	80
20221002 062007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	388699	0.0799031360596496	0.352585100835416	2370	492	9680	26320000	81
20221002 062214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	595	TRUE	388699	0.0106098699197875	0.200447143198718	3967	803	8868	26830000	82
20221002 062605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	987	TRUE	388699	0.00518787421760629	0.262559125414741	2643	19	6562	26240000	83
20221002 062657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	339	TRUE	388699	0.0571118970086982	0.2004640797787	5524	106	10099	27010000	84
20221002 062724	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	388699	0.0839493286924002	0.493644255569235	5487	68	9115	26650000	85
20221002 062816	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	290	TRUE	388699	0.0340513663885485	0.200785059470971	7394	384	8128	26870000	86
20221002 063154	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1140	TRUE	388699	0.00612404983088757	0.200890749889304	5158	55	8278	26890000	87
20221002 063245	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	300	TRUE	388699	0.0889843483089351	0.390351169693796	7349	20	9376	26930000	88
20221002 063801	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1924	TRUE	388699	0.00565556149293304	0.648178012391682	4830	305	8158	26410000	89
20221002 064354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1970	TRUE	388699	0.00546151957576725	0.435208790374924	7120	44	8277	26490000	90
20221002 064410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	15	TRUE	388699	0.299798339485251	0.938785162223956	7994	710	7499	25570000	91
20221002 064436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	388699	0.110668830258672	0.710566594635088	7037	17	9153	26580000	92
20221002 064544	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	348	TRUE	388699	0.0345031118227468	0.201049599788663	1794	846	7643	27520000	93
20221002 064607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	388699	0.0990721427443627	0.332123166091031	1612	1011	7736	26370000	94
20221002 064619	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	30	TRUE	388699	0.218009814406619	0.638365594473835	7408	951	9407	26630000	95
20221002 064636	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	68	TRUE	388699	0.299839515938003	0.613339239785742	5380	830	8758	26330000	96
20221002 065137	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1508	TRUE	388699	0.00565173246149939	0.200265845577321	1640	402	8422	27320000	97
20221002 065415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	722	TRUE	388699	0.00861775769964031	0.268827614029774	4459	79	10038	26170000	98
20221002 070337	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1457	TRUE	388699	0.00519929136515803	0.998570481535519	427	641	9238	27210000	99
20221002 071028	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2064	TRUE	388699	0.00552222601189627	0.866756953180004	1583	930	8118	26890000	100
20221002 071526	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1192	TRUE	388699	0.00525005066898911	0.617037964246725	2059	893	7227	26750000	101
20221002 071932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1097	TRUE	388699	0.005006714492095	0.625045592764448	3701	669	6808	26070000	102
20221002 072353	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	605	TRUE	388699	0.00503605959096753	0.693286446888417	869	1021	8975	27250000	103
20221002 072409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	23	TRUE	388699	0.299903463266379	0.861815100012847	6577	22	9641	26080000	104
20221002 072457	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	248	TRUE	388699	0.078243264510987	0.459996099911353	6715	973	9430	26740000	105
20221002 072910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1402	TRUE	388699	0.00561349562182924	0.203341515092917	4637	970	7025	25870000	106
20221002 072924	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	48	TRUE	388699	0.289050851483014	0.781634617093264	5104	834	5387	24990000	107
20221002 072939	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	41	TRUE	388699	0.198386684315504	0.201404243090305	5271	24	8814	26780000	108
20221002 073104	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	439	TRUE	388699	0.0136550230713798	0.971153554343257	7324	815	8881	26320000	109
20221002 073117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	30	TRUE	388699	0.28880802054524	0.20008702666079	5520	920	10224	25880000	110
20221002 073142	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	388699	0.0766124843568757	0.388098209343588	7620	977	8233	26180000	111
20221002 073200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	388699	0.157828088158696	0.999004421054676	6872	1023	9677	26090000	112
20221002 073222	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	388699	0.0978500944259239	0.805096016155588	5214	1022	8556	26730000	113
20221002 073304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	277	TRUE	388699	0.0858138404531391	0.201821547298556	5387	934	8606	27270000	114
20221002 073324	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.072034686839314	0.829293725327852	1434	16	6878	26890000	115
20221002 073843	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1174	TRUE	388699	0.00502174321922717	0.778208434398928	1077	771	6635	26650000	116
20221002 073945	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	247	TRUE	388699	0.0261043319800711	0.573164085771028	7109	258	10621	25720000	117
20221002 074209	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	696	TRUE	388699	0.00814291328991272	0.971147707673323	4238	936	9162	26240000	118
20221002 074538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1027	TRUE	388699	0.00510816073150208	0.99933214762117	5165	458	11060	25720000	119
20221002 074618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	388699	0.0406530979901366	0.999948711910683	1742	109	9096	26690000	120
