fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 232849	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	578	TRUE	388699	0.0352401050496358	0.773280562388542	6000	1076	10065	26750000	78
20221002 233114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1117	TRUE	388699	0.0166537783798648	0.915738923790774	5362	905	9701	27080000	79
20221002 233445	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1685	TRUE	388699	0.0101191733257175	0.890183157306489	5412	969	9852	26780000	80
20221002 233721	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1185	TRUE	388699	0.0131661770660117	0.925273824664878	5261	858	9913	26580000	81
20221002 233916	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	875	TRUE	388699	0.0209638186804424	0.908191051963998	5430	1176	9604	27120000	82
20221002 234118	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	915	TRUE	388699	0.0192634269314962	0.910567349424724	5456	895	9394	26820000	83
20221002 234252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	679	TRUE	388699	0.023559612400501	0.902056482410017	5375	1068	10061	26600000	84
20221002 234404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	349	TRUE	388699	0.0152417956080114	0.902696282341642	5372	1152	9510	26100000	85
20221002 234548	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	795	TRUE	388699	0.0209425697408155	0.968397257058972	5404	1053	9731	27020000	86
20221002 234724	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	591	TRUE	388699	0.0296189938352343	0.768148722036983	5451	1196	9651	27340000	87
20221002 234811	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	351	TRUE	388699	0.0674930509351292	0.940740622662572	5208	1166	9980	26200000	88
20221002 234915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	253	TRUE	388699	0.0245459795428429	0.403332058534	4635	1120	9311	26100000	89
20221002 234947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	388699	0.0604335671746274	0.949168177549314	5072	1079	9420	26440000	90
20221002 235231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1208	TRUE	388699	0.0166296347473789	0.84225925964928	5560	940	8926	26950000	91
20221002 235400	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	616	TRUE	388699	0.0283406034926312	0.813742564240346	5970	1160	9141	26520000	92
20221002 235436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	229	TRUE	388699	0.0596428795413762	0.894748103010568	5153	1119	11349	25710000	93
20221002 235509	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	388699	0.0611417328308018	0.972562082348131	5408	994	10177	25810000	94
20221002 235642	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	413	TRUE	388699	0.0185382950757344	0.436756797861245	4982	1157	6954	25540000	95
20221002 235759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	554	TRUE	388699	0.0277144979441974	0.859595341842182	5549	1187	9526	26710000	96
20221002 235859	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	257	TRUE	388699	0.0334909629786621	0.541217714921042	5439	1192	9796	26330000	97
20221003 000054	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	652	TRUE	388699	0.0100740965327833	0.90854578959523	5346	988	7819	26530000	98
20221003 000220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	643	TRUE	388699	0.0295215467073822	0.854615033233097	5425	1162	9727	26710000	99
