Feature	Gain	Cover	Frequency
Master_mlimitecompra	0.00365179328368383	0.00568249040305779	0.00621904038760531
ccajas_transacciones	0.00343379849112327	0.000637375653342165	0.000807511058080534
internet	0.00341826638300127	0.00662352614480047	0.00263947644357667
thomebanking	0.00329911686440306	0.00260514677706735	0.00339877788624941
ccaja_seguridad	0.0032399481895298	0.00744173795760168	0.00160296971230912
Master_mconsumospesos	0.00315045487931163	0.00567460864309355	0.00482096154077931
mextraccion_autoservicio	0.00304441009320514	0.00464529876256447	0.00518253365633776
cpagomiscuentas	0.00298449826656898	0.00465803363414552	0.00513432404092996
mtarjeta_master_consumo	0.00293282312062285	0.00999380229040996	0.0038447168287715
cextraccion_autoservicio	0.0028145743733541	0.0100816871579384	0.00482096154077931
Visa_fultimo_cierre	0.00278061978620063	0.00225991821977084	0.00426655096358969
Master_msaldototal	0.00268662221641	0.00747052240450528	0.0045678610598884
ctarjeta_visa_debitos_automaticos	0.0026473337625655	0.0068982641651456	0.00467633269455593
Master_fultimo_cierre	0.0026257900998807	0.00314956720644605	0.00436297019440527
Visa_mlimitecompra	0.00250544928825075	0.00427423773207011	0.00447144182907281
ccomisiones_mantenimiento	0.00241567896689327	0.00514497462346568	0.00238637596268576
ctarjeta_master	0.00210274982901954	0.000238471897825685	0.000301310096298707
Master_msaldopesos	0.0020976268742504	0.00440361635986934	0.00363982596328838
matm	0.0020816947036427	0.0027411253221028	0.00404960769425462
matm_other	0.00204334100069414	0.00695980539519819	0.0038447168287715
tmobile_app	0.00197984316745262	0.00462648988314867	0.00178375577008834
Visa_mconsumototal	0.00193159802311811	0.00204508177175563	0.00310952019380265
Master_cconsumos	0.0019309231358623	0.00157917322646078	0.00254305721276109
ccuenta_debitos_automaticos	0.00192192277654795	0.00953600552900448	0.00370008798254812
ctarjeta_visa	0.00183020235641955	0.00499923578974415	0.000879825481192224
mplazo_fijo_dolares	0.0018286726603366	0.00958597576921682	0.00335056827084162
ccaja_ahorro	0.00179454048194561	0.00579294219045398	0.00278410528980005
catm_trx	0.00177800717097334	0.00853158148475065	0.0031697822130624
Visa_mpagado	0.0016972927856414	0.00839929118658298	0.00290462932831953
Visa_msaldodolares	0.0012916946024453	0.00587408853658626	0.00269973846283641
tcallcenter	0.0012852595112399	0.00212621533878095	0.00184401778934809
mttarjeta_master_debitos_automaticos	0.00125494920216948	0.0060608365075226	0.00256716202046498
ctarjeta_master_transacciones	0.00122694986562408	0.00473435930793248	0.0021212230779429
catm_trx_other	0.00122082971824177	0.00481247897173376	0.00283231490520784
Visa_mpagosdolares	0.000893614630635448	0.00169139246264916	0.002097118270239
mtarjeta_visa_descuentos	0.000851247336455599	0.00803675676944978	0.00195248942401562
minversion2	0.00079229801479471	0.0121653903399255	0.00149449807764159
active_quarter	0.000715576537583875	0.000905894180634942	0.00113292596208314
mcaja_ahorro_adicional	0.000648513414683675	0.00625038900093064	0.00180786057779224
Master_mpagado	0.000610529597086826	0.00352599054681881	0.00121729278904678
ccheques_depositados	0.000596986215910008	0.00362079382624907	0.000723144231116896
cseguro_accidentes_personales	0.000559588829290847	0.000746174020900509	0.0010726639428234
tcuentas	0.000540038922349508	0.00365243686107685	0.000747249038820793
Visa_Finiciomora	0.000538473751583591	0.00613765171940663	0.00122934519289872
Master_mconsumototal	0.000525815940124557	0.00113169313639788	0.000988297115859758
mprestamos_prendarios	0.000519725382781868	0.00982509055442297	0.00130165961601041
cseguro_vivienda	0.000476011596707428	0.000557866998916108	0.000928035096600017
ccajas_depositos	0.000449560105374734	0.00373422806060604	0.000940087500451965
ccajas_extracciones	0.000433910632454286	0.00983272557932223	0.00125345000060262
cseguro_vida	0.000399381158246599	0.00155519863881199	0.000795458654228586
mforex_buy	0.000335216683785808	0.00395954042729661	0.0010485591351195
Master_Finiciomora	0.000288465093661628	0.00651291216104682	0.000867773077340276
ctarjeta_master_debitos_automaticos	0.000283745214327898	0.00127277349413156	0.000518253365633776
mcheques_depositados	0.000277363992717607	0.00245160482403974	0.000686987019561052
Master_msaldodolares	0.000249400600195374	0.00134493121303597	0.000662882211857155
ccajeros_propios_descuentos	0.000248577130384086	0.00166287834300799	0.000795458654228586
mcajeros_propios_descuentos	0.000241407150571335	0.00270891705754449	0.000988297115859758
mforex_sell	0.000230661462012329	0.00511826727294577	0.000771353846524689
Master_mconsumosdolares	0.000219255502024994	0.000800522579755989	0.000566462981041569
cplazo_fijo	0.000219078878937356	0.00140575779610751	0.000554410577189621
minversion1_pesos	0.000211612639011847	0.0049023337877492	0.000566462981041569
Master_mpagosdolares	0.000198959769856118	0.00477391850801245	0.000614672596449362
ccajas_otras	0.000194519862782267	0.00127567631742596	0.000457991346374034
ccheques_emitidos	0.000189384556288725	0.00148262707344402	0.000253100480890914
mcheques_emitidos	0.000186583986709323	0.00274673141802149	0.000445938942522086
cinversion1	0.000174566082666005	0.00419622914819848	0.000566462981041569
cforex_buy	0.000135983023785919	0.00267738805167105	0.000433886538670138
Master_delinquency	0.000122330210557208	0.00131977111746539	0.000554410577189621
cseguro_auto	0.000115550125535617	0.000856469509988604	0.000385676923262345
Visa_cadelantosefectivo	0.000103268468266482	0.000781593773336492	0.000253100480890914
cprestamos_hipotecarios	8.71459161862358e-05	0.00257838536109496	0.000337467307854552
Visa_delinquency	8.36001573529042e-05	8.61655861394362e-05	0.000192838461631172
mprestamos_hipotecarios	7.52470538994247e-05	0.0024427665970706	0.000325414904002603
ctarjeta_visa_descuentos	6.10500655204796e-05	0.000113253360843199	0.000108471634667534
mtarjeta_master_descuentos	5.38415730609305e-05	0.000835059590804109	0.000192838461631172
ctarjeta_master_descuentos	4.79373778318726e-05	0.00236688819202693	0.000216943269335069
cforex	4.56977761530063e-05	0.000196579036214774	0.000144628846223379
Master_cadelantosefectivo	4.26269497069986e-05	9.97753350425277e-07	1.20524038519483e-05
mpagodeservicios	4.12730821520852e-05	7.16485206428051e-05	4.82096154077931e-05
Visa_madelantopesos	4.11961574632078e-05	0.00018535504827866	8.43668269636379e-05
cinversion2	3.65421949288232e-05	0.000418044891713013	0.000108471634667534
Master_madelantopesos	1.46601661703247e-05	9.97350317052199e-05	2.41048077038965e-05
cprestamos_prendarios	1.23653226771347e-05	0.000144435364812499	3.61572115558448e-05
cforex_sell	1.15954672088638e-05	8.52395923895833e-05	4.82096154077931e-05
cpagodeservicios	6.71289421563597e-06	1.51933751568208e-05	1.20524038519483e-05
