Feature	Gain	Cover	Frequency
mtransferencias_recibidas	0.00309952077211138	0.00674787105887441	0.015103756238508
cliente_antiguedad	0.003066176742294	0.00652700392236415	0.0132650380877331
mcomisiones_otras	0.00255340122442648	0.0083123646797491	0.00906225374310481
ccomisiones_mantenimiento	0.00253909779218366	0.00125478032535587	0.00131337010769635
mcaja_ahorro_dolares	0.00249112302646378	0.0060383278070863	0.0118203309692671
ccallcenter_transacciones	0.00234465448502414	0.0115546990254768	0.00407144733385868
Visa_mpagospesos	0.00231678307980635	0.00990571842881292	0.0124770160231153
Master_mconsumospesos	0.00229928867355731	0.00601196420091952	0.00669818754925138
Visa_mconsumosdolares	0.00227978456043847	0.00886409048650186	0.00906225374310481
mttarjeta_visa_debitos_automaticos	0.00225745427982429	0.00675108762455351	0.00906225374310481
mtransferencias_emitidas	0.00216661687174572	0.0111788807181016	0.0147097452061991
Visa_mfinanciacion_limite	0.00201684394907721	0.00502789804978038	0.00945626477541371
ctarjeta_visa_debitos_automaticos	0.00165752555852889	0.00523284082310142	0.00499080640924613
ctarjeta_debito_transacciones	0.00147983498092806	0.00750956882418027	0.012214342001576
ctransferencias_recibidas	0.00146773415143076	0.00605519462123941	0.00879957972156554
Master_cconsumos	0.00144189114606191	0.00143245318273364	0.00315208825847124
internet	0.00137718161136789	0.00689127095022621	0.00354609929078014
Master_mpagospesos	0.00133199201488806	0.0101200023090327	0.00643551352771211
cextraccion_autoservicio	0.00125673674942248	0.0104652201510406	0.00998161281849225
Visa_mlimitecompra	0.00119632257565733	0.00299548169547273	0.00446545836616759
ctransferencias_emitidas	0.00116317378237421	0.00418556373518972	0.00512214342001576
mextraccion_autoservicio	0.00111370588506522	0.0112759253664686	0.00998161281849225
Master_msaldopesos	0.0010944544799499	0.00782998269126253	0.00446545836616759
Visa_mconsumototal	0.00107618801742926	0.00250660263352715	0.00512214342001576
Master_mlimitecompra	0.00104432846319855	0.00245288014849424	0.00446545836616759
mpagomiscuentas	0.00101987719943138	0.00368012644922964	0.0060415024954032
catm_trx	0.000967694025282539	0.00871683182837166	0.00538481744155503
ctarjeta_debito	0.000956388592769514	0.00229506826364158	0.00315208825847124
ccajas_transacciones	0.000894015690207128	0.00371748531664178	0.00210139217231416
Master_mpagominimo	0.000822769954845798	0.0021862249076323	0.00367743630154978
mplazo_fijo_dolares	0.000816306047146566	0.00896052351477429	0.00275807722616233
ctarjeta_master_transacciones	0.000694671498855954	0.000822509483252969	0.000788022064617809
Visa_fultimo_cierre	0.000634191394814322	0.00245733107472782	0.00223272918308379
Visa_mpagado	0.0006315715413273	0.00526119497466686	0.00197005516154452
Master_fultimo_cierre	0.000595564375200051	0.00159306739965591	0.0026267402153927
Visa_msaldodolares	0.000586253841370036	0.00414847453663745	0.00210139217231416
matm	0.000509979803404222	0.00152485229847332	0.00288941423693197
Master_msaldototal	0.000478779220678033	0.0029349035051981	0.00223272918308379
ccuenta_debitos_automaticos	0.00043106732449008	0.000691353114157679	0.00157604412923562
cpagomiscuentas	0.00041927935686966	0.00142048210942833	0.00197005516154452
ccaja_ahorro	0.000315138559709943	0.00237130948851957	0.00131337010769635
Visa_delinquency	0.000280929062233463	0.00137104096505733	0.000788022064617809
cseguro_vida	0.000277758100529413	0.00370705163384689	0.00131337010769635
matm_other	0.000198094304087118	0.00422374550963817	0.00183871815077489
Master_mpagosdolares	0.000161907912311517	0.000147845257402708	0.000394011032308905
Master_mconsumosdolares	0.000148999420449972	0.000285732227629475	0.000919359075387444
Master_mconsumototal	0.000146618159319395	0.00029810641417892	0.000394011032308905
Visa_cadelantosefectivo	0.000120623804113507	0.00110325978720314	0.000656685053848174
Visa_mpagosdolares	0.00010838254696903	0.000384839703769925	0.00052534804307854
Master_msaldodolares	5.74130196879983e-05	0.000102563129674703	0.000131337010769635
Visa_madelantopesos	4.65323827076092e-05	0.000446913583184887	0.00026267402153927
ctarjeta_master_debitos_automaticos	4.43039861501831e-05	0.000157403211425846	0.000131337010769635
mttarjeta_master_debitos_automaticos	4.18216663302187e-05	0.000182549137586198	0.000131337010769635
cseguro_accidentes_personales	2.3200465329527e-05	0.00020746431616542	0.000131337010769635
catm_trx_other	1.30681398961599e-05	7.93410267208702e-05	0.000131337010769635
