Feature	Gain	Cover	Frequency
mcomisiones_otras	0.00315007994104403	0.00873426041626134	0.0123831775700935
cliente_edad	0.003097672999688	0.0185750568338484	0.022196261682243
Visa_mfinanciacion_limite	0.00258999794809379	0.0100373816545375	0.0156542056074766
cextraccion_autoservicio	0.0024933831216497	0.00567585187153435	0.0088785046728972
Visa_Fvencimiento	0.00238418909713618	0.00974838030153429	0.0210280373831776
mplazo_fijo_dolares	0.00220435563504745	0.00172659953830047	0.00420560747663551
Visa_cconsumos	0.00216023138917592	0.00804675514007534	0.00934579439252336
Master_msaldopesos	0.00204817252636296	0.00395505905787853	0.010981308411215
ccallcenter_transacciones	0.00200443748219206	0.0205541730487799	0.0121495327102804
cliente_antiguedad	0.00197092035606505	0.0042414573963859	0.0116822429906542
thomebanking	0.00179609487121846	0.00487664754207444	0.00373831775700935
Master_Fvencimiento	0.00176237436944657	0.00770266574835875	0.0179906542056075
cplazo_fijo	0.00158269389616672	0.00163756309374935	0.00163551401869159
ctransferencias_recibidas	0.00153424103978241	0.0125770500633773	0.0161214953271028
cmobile_app_trx	0.00153227490864143	0.00752795432785958	0.0044392523364486
mextraccion_autoservicio	0.00141329100158491	0.00348379814910136	0.00327102803738318
Visa_mconsumosdolares	0.00138658132517227	0.00726440062706073	0.00981308411214953
ctarjeta_master_transacciones	0.00135860781360969	0.00594773036461371	0.00817757009345794
mautoservicio	0.00130660190320631	0.00423784715483568	0.00560747663551402
Visa_mconsumospesos	0.00130188844310102	0.00924745473571676	0.014018691588785
mpagomiscuentas	0.00122920684161391	0.00149303207908344	0.0044392523364486
matm	0.0012228066162611	0.00182847509397808	0.00467289719626168
Master_mpagominimo	0.00122175501880077	0.00434505009216219	0.00677570093457944
mtransferencias_emitidas	0.00118403457125231	0.00356237399460613	0.00467289719626168
ccajas_transacciones	0.00118096052009764	0.00339499834223169	0.00350467289719626
Master_mfinanciacion_limite	0.00117915353760664	0.00916794447475193	0.0114485981308411
Master_msaldototal	0.00117507339105861	0.00855220109237172	0.0116822429906542
Master_mlimitecompra	0.00117390669569533	0.00807033396135963	0.0158878504672897
numero_de_cliente	0.0011372337179831	0.0117881121687123	0.013785046728972
Master_mpagospesos	0.00112097307756339	0.0044567066720061	0.0088785046728972
tcallcenter	0.0011127054454577	0.00783767057943837	0.00350467289719626
ccuenta_debitos_automaticos	0.001010274297738	0.00659002570837839	0.00911214953271028
Visa_mlimitecompra	0.000847025315245313	0.00733393569960781	0.0116822429906542
tcuentas	0.000840230469304587	0.000332912811993055	0.000700934579439252
mcheques_depositados	0.000809226408658003	0.00147426489065516	0.0014018691588785
tmobile_app	0.000771544815634849	0.00978317817597212	0.00537383177570094
Visa_mconsumototal	0.000765293347983448	0.0058579354659554	0.00747663551401869
Visa_mpagospesos	0.000748073168050207	0.00393996278732904	0.00724299065420561
Master_cconsumos	0.00069263275168868	0.00712022153510056	0.00864485981308411
campo3	0.00067400459151098	0.00218102276589804	0.00280373831775701
Master_mconsumototal	0.000660864033770753	0.00463730369637706	0.0058411214953271
Master_mconsumospesos	0.000612574499576033	0.00561438675068777	0.00630841121495327
ctarjeta_debito	0.000565071003489369	0.00162366214687279	0.00210280373831776
mttarjeta_visa_debitos_automaticos	0.000541745787224479	0.00543404456689683	0.00537383177570094
campo2	0.000477821846449303	0.000105722434909271	0.000233644859813084
campo5	0.000470123487161198	0.00265407362636817	0.00163551401869159
Visa_mpagado	0.000466339447677048	0.00170797190542791	0.00397196261682243
Visa_msaldodolares	0.000435306350050105	0.00462827505868508	0.00560747663551402
ctransferencias_emitidas	0.000374035414353232	0.00357427262263971	0.00514018691588785
minversion2	0.00036471612335501	0.0006936881940678	0.00163551401869159
mttarjeta_master_debitos_automaticos	0.000346306227041427	0.00318156935646874	0.00327102803738318
ccajas_otras	0.000331815671803548	0.005637031156512	0.00327102803738318
ctarjeta_visa_descuentos	0.000322846240253457	0.000140799420458542	0.000467289719626168
ccheques_emitidos	0.000298729741937824	0.000756154474335876	0.0014018691588785
ctarjeta_visa_debitos_automaticos	0.000228484826609143	0.00350093314429097	0.00420560747663551
ccheques_depositados	0.000221531104106872	0.00148063590515554	0.00186915887850467
Visa_mpagosdolares	0.000220783760958355	0.00148041747037267	0.00233644859813084
ccaja_ahorro	0.000220627168620948	0.000687268638504554	0.000700934579439252
campo7	0.000219333939535486	0.000562688000674138	0.000467289719626168
mtarjeta_visa_descuentos	0.000218236801363674	0.00104603563410346	0.00163551401869159
ccajas_depositos	0.000197143000323934	0.00263812788721863	0.00163551401869159
Master_fultimo_cierre	0.000189521642597836	0.00038689654152633	0.000934579439252336
Master_msaldodolares	0.000157501820494434	0.00406981619811263	0.00280373831775701
cseguro_vida	0.000143669408187333	0.000221286570313425	0.00116822429906542
cinversion2	0.000141550006305441	0.00031383617428904	0.000700934579439252
Master_mpagado	0.000139159281282503	0.00355951613953024	0.00257009345794393
Master_madelantopesos	0.000126052927300994	0.00120981924782626	0.000700934579439252
matm_other	0.00011826780421777	0.000786304542004848	0.00163551401869159
Master_delinquency	0.000110523600964245	0.000396792850716931	0.000233644859813084
cinversion1	0.000101862339259702	0.000251351691122392	0.000467289719626168
mforex_sell	9.69129483375773e-05	0.000262297700797342	0.000700934579439252
ccajas_extracciones	9.1268860497534e-05	0.000414571014989438	0.000700934579439252
Visa_delinquency	8.57608924444669e-05	0.00142606361523509	0.000700934579439252
ctarjeta_master_debitos_automaticos	7.55994492952967e-05	0.000732648464645878	0.000934579439252336
mcheques_emitidos	7.51776385273014e-05	0.000863612252242395	0.0014018691588785
Visa_Finiciomora	7.15755765949326e-05	0.0017728773741047	0.000934579439252336
Visa_madelantopesos	6.98935470300988e-05	0.00237123092071529	0.00116822429906542
cforex_buy	6.73555303508697e-05	0.00129838241701449	0.000467289719626168
Master_mconsumosdolares	6.67032411022912e-05	0.00214173484314565	0.00210280373831776
Visa_cadelantosefectivo	5.39041478903248e-05	0.00340895389780396	0.00163551401869159
Visa_fultimo_cierre	5.16006751898063e-05	0.0013918603688173	0.00116822429906542
catm_trx_other	4.93434201187593e-05	0.000426275478771576	0.000467289719626168
mforex_buy	3.80678394526238e-05	0.000606593392031088	0.000233644859813084
mplazo_fijo_pesos	3.68098643026685e-05	0.00106616803992468	0.000467289719626168
mprestamos_prendarios	3.44472501011109e-05	0.00024148572009608	0.000700934579439252
Master_mpagosdolares	3.27866654445286e-05	0.000181889430169607	0.000467289719626168
Master_Finiciomora	3.15713792718443e-05	0.000141891594372894	0.000233644859813084
ctarjeta_master_descuentos	2.62510815153598e-05	6.00574300236437e-05	0.000233644859813084
mtarjeta_master_descuentos	1.67707847874869e-05	0.000105655690947839	0.000233644859813084
active_quarter	1.56499648771041e-05	0.000839086880232336	0.000467289719626168
Master_cadelantosefectivo	1.13793243542646e-05	0.000869825508288487	0.000467289719626168
cseguro_vivienda	9.45683577945077e-06	3.54289082550066e-05	0.000233644859813084
mcheques_emitidos_rechazados	7.79855678385212e-06	0.000560018242216833	0.000233644859813084
cforex_sell	5.81751717201587e-06	0.000149372985686205	0.000233644859813084
