Feature	Gain	Cover	Frequency
ctrx_quarter	0.0894678954585164	0.0271759083701261	0.0364814521242866
campo1	0.0817794216186544	0.00197551643626053	0.0012285986049461
rank_mpasivos_margen_pos	0.0344233630733961	0.0151278150169517	0.0321417247939125
rank_mrentabilidad_annual_pos	0.0328380945301545	0.0200777836406657	0.0322606214331008
rank_mcaja_ahorro_pos	0.0324883404058919	0.0232572301858943	0.0410986049461002
rank_mpayroll	0.0245992957435538	0.0169397848351809	0.00745085605580216
rank_mtarjeta_visa_consumo	0.0227956885701205	0.0166896344217436	0.0202124286620165
cliente_edad	0.0212754192347145	0.0202996263311153	0.0263157894736842
rank_cpayroll_trx	0.0209001665499647	0.00874575283980172	0.00457752060875079
rank_mcuenta_corriente_neg	0.0204987035373905	0.0120469007183896	0.016922954977806
Visa_fechaalta	0.0204453719863152	0.0142357263013219	0.0216193722257451
rank_mrentabilidad_pos	0.0202628272123807	0.0106120811425882	0.0199548192771084
numero_de_cliente	0.0198792985468803	0.0216155463187663	0.02625634115409
rank_mcuentas_saldo_pos	0.0196966491231104	0.0274801964098273	0.0215401077996195
Master_fechaalta	0.018217847924129	0.0161600583022144	0.0236406150919467
campo8	0.0160912781516089	0.00645707406726658	0.00251664552948637
Master_mfinanciacion_limite	0.0157228512908754	0.0121501698495982	0.0209456246036779
rank_Master_Fvencimiento_neg	0.0146772160586285	0.0145108568394585	0.0175570703868104
cliente_antiguedad	0.0143830190182833	0.0164301027893639	0.0205096702599873
rank_Visa_Fvencimiento_neg	0.0136965797077058	0.00795506542524141	0.0159519657577679
Visa_mconsumospesos	0.0134011200303344	0.0123148417932202	0.0205096702599873
rank_mactivos_margen_neg	0.0129155071202673	0.0113119390063938	0.0164077362079899
chomebanking_transacciones	0.0126614238114858	0.013689701497459	0.0167049778059607
rank_mprestamos_personales	0.012604008307379	0.0204348315715618	0.00568722257450856
rank_mcuentas_saldo_neg	0.0124866891877546	0.0136653902578772	0.0132767913760304
rank_mtransferencias_recibidas	0.0119944103510958	0.0135856751378155	0.0176561509194673
rank_Visa_mpagominimo	0.011992488201925	0.00973216277063557	0.0178543119847812
rank_mcomisiones_pos	0.0117285633906799	0.0116157600885602	0.0170220355104629
rank_mcomisiones_otras_pos	0.0116178953077156	0.0104229822717069	0.0147431832593532
rank_mactivos_margen_pos	0.0115179061593053	0.0159745857141708	0.0118698478123018
ctarjeta_visa_transacciones	0.011381263189771	0.0165423093195156	0.0211239695624604
rank_mcomisiones_mantenimiento_pos	0.0105703787816235	0.0103526694047107	0.00929375396322131
ctarjeta_master	0.0103770861955556	0.000748581306760595	0.00077282815472416
rank_cprestamos_personales	0.00976419259028966	0.0104188574801495	0.00317057704502219
Master_mlimitecompra	0.00912316058340894	0.00816601664670378	0.0124643310082435
ccomisiones_otras	0.00899120707657228	0.0108606014114784	0.0133164235890932
rank_Visa_mlimitecompra	0.0088027707868573	0.00708820293355218	0.0119491122384274
cproductos	0.00870293035603824	0.00894283836725791	0.0109979391249207
rank_mcaja_ahorro_dolares_pos	0.00837655988447799	0.00879249907517693	0.0125039632213063
mautoservicio	0.00834295304365342	0.0170426227668642	0.0191423589093215
Visa_cconsumos	0.00829977900672123	0.00702490494663955	0.0110772035510463
rank_Visa_mpagospesos_neg	0.00813947813324313	0.00755989735288988	0.0139109067850349
rank_mtransferencias_emitidas	0.00802999150685022	0.0130349618278937	0.0156349080532657
Visa_status	0.00780130550640314	0.00832551629943356	0.00217977171845276
rank_mttarjeta_visa_debitos_automaticos	0.00729292189800014	0.00594707019936476	0.0086001902346227
campo7	0.00675896131937888	0.00257194530952126	0.00271480659480025
rank_Visa_mfinanciacion_limite	0.0067491697469732	0.00617824362686102	0.00909559289790742
rank_Visa_msaldototal_pos	0.00646211710877904	0.00566824606919617	0.0126823081800888
rank_Visa_mconsumototal_pos	0.00645535930606814	0.00531953816814448	0.00911540900443881
rank_Visa_msaldopesos_pos	0.00641884971350586	0.00687159563636429	0.0138118262523779
ctarjeta_debito_transacciones	0.00634268034821834	0.0142352088618915	0.016209575142676
rank_ctransferencias_recibidas	0.00601174128769763	0.00849078140532944	0.0105619847812302
rank_mcuenta_debitos_automaticos	0.00554127108781403	0.00882398084735389	0.00788681039949271
rank_cdescubierto_preacordado	0.00552197701851298	0.00551492834527163	0.00204105897273304
Master_mpagospesos	0.00484164269414104	0.01195949552289	0.00727251109701966
ctarjeta_debito	0.0048049604977559	0.00511189771767206	0.00533053265694356
cmobile_app_trx	0.00422035473124998	0.00254284460008929	0.00416138237159163
rank_Visa_mconsumosdolares	0.00399548957367866	0.00695405570950208	0.00693563728598605
Master_mconsumospesos	0.00386775748894384	0.00602942510188661	0.00499365884590996
rank_mpagomiscuentas	0.00386634149082994	0.00778586693830919	0.00717343056436272
ctransferencias_emitidas	0.00384842632136536	0.00439387688849275	0.00671766011414077
mextraccion_autoservicio	0.00362069996012274	0.0070240088929917	0.00816423589093215
ccallcenter_transacciones	0.00361559686408569	0.0130422985300621	0.00519181991122384
rank_mrentabilidad_annual_neg	0.00340746795786933	0.00707678771489751	0.0049143944197844
cextraccion_autoservicio	0.00329286776467795	0.0119761924098775	0.00867945466074826
Master_status	0.00324163037712601	0.00547437245235094	0.00146639188332276
rank_mtarjeta_master_consumo	0.00317958248540819	0.00796221913053798	0.00315076093849081
thomebanking	0.00316892479444342	0.00243259003656957	0.0026355421686747
ccaja_seguridad	0.00314132424983874	0.00622977722867405	0.000951173113506658
internet	0.00308548816627851	0.00798621275485966	0.00194197844007609
rank_Master_mpagominimo	0.00304789370864579	0.00194875051450254	0.00392358909321497
ctarjeta_visa_debitos_automaticos	0.00297375987912016	0.00358666717016749	0.00374524413443247
rank_cpagomiscuentas	0.00287489259896234	0.00535985006523618	0.00523145212428662
ccajas_transacciones	0.00287186316183871	0.00187754159385854	0.000931357006975269
rank_matm	0.00285495070513588	0.00532161633951555	0.00651949904882689
rank_mrentabilidad_neg	0.00264539312078616	0.00607899411659378	0.0036857958148383
ccomisiones_mantenimiento	0.00259048214781084	0.00772255002068569	0.00410193405199746
ccajas_consultas	0.00245858685151557	0.00756284423354866	0.00138712745719721
tcallcenter	0.00241948314960546	0.00299370051358367	0.00247701331642359
rank_Visa_fultimo_cierre_pos	0.00241301665532417	0.00257149728269733	0.00364616360177552
ccuenta_debitos_automaticos	0.00237126438510013	0.00584123700853937	0.00324984147114775
Master_cconsumos	0.00211479759465713	0.00234984179594409	0.00291296766011414
rank_Master_msaldototal_pos	0.00205403563485038	0.00182636767555205	0.00364616360177552
rank_Master_fultimo_cierre_pos	0.00192426174600744	0.00141533146066675	0.00249682942295498
rank_Master_msaldopesos_pos	0.00169598956514762	0.00122138212097804	0.00261572606214331
rank_mplazo_fijo_dolares	0.00154203293058432	0.00766064449272818	0.00194197844007609
catm_trx	0.00153966367095845	0.00464537138240189	0.00358671528218136
ctarjeta_master_transacciones	0.00145437559041378	0.003892316117639	0.0021005072923272
campo5	0.00145325275937193	0.00197948347189397	0.00130786303107166
tmobile_app	0.00144020465746022	0.00393919907481493	0.000852092580849715
ccaja_ahorro	0.00143536700842643	0.00476796876940891	0.00206087507926443
rank_Visa_mpagado	0.00133407133726534	0.00283849602880908	0.00174381737476221
campo3	0.00127470249419402	0.00220650476347273	0.00114933417882055
catm_trx_other	0.00123501686475956	0.00433991805227604	0.00303186429930247
