fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 180044	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	388699	0.108240999069356	0.322921487567946	6971	527	8750	26100000	1
20221002 180113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	388699	0.221705049743818	0.418612157534808	5473	1173	9353	26980000	2
20221002 180143	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	388699	0.0911999046066194	0.598397363312542	6246	1754	10010	26220000	3
20221002 180200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	55	TRUE	388699	0.183890168452344	0.54873834378086	5980	581	12898	24930000	4
20221002 180217	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.156282245428418	0.745212959945202	4428	1262	12165	25110000	5
20221002 180254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	169	TRUE	388699	0.127100907813001	0.372366158450022	2881	1006	10538	25970000	6
20221002 180310	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	388699	0.24575391425594	0.642899925718084	1531	1412	11273	24580000	7
20221002 180345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	106	TRUE	388699	0.0710134844386485	0.796361552281305	1178	1601	6686	26710000	8
20221002 180401	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	21	TRUE	388699	0.235140125049569	0.80475990745239	2377	734	5933	25020000	9
20221002 180429	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	141	TRUE	388699	0.177463614301232	0.516824093805626	7881	1885	13581	24360000	10
20221002 180515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	273	TRUE	388699	0.0439117823811248	0.900557072870433	5103	886	13036	24890000	11
20221002 180605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	158	TRUE	388699	0.0567609088536119	0.45607927297242	3545	1997	8375	25890000	12
20221002 180617	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	23	TRUE	388699	0.280842742317007	0.213121562479064	4668	695	7516	25930000	13
20221002 180632	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	55	TRUE	388699	0.202360439249082	0.950132349906489	7387	1798	7027	25150000	14
20221002 181343	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2044	TRUE	388699	0.00591407580341911	0.269775178339332	3162	1347	14844	23760000	15
20221002 181410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	388699	0.111120110351709	0.855399597892538	685	1238	11720	25360000	16
20221002 181454	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	388699	0.031638585026667	0.994626685138792	3748	1510	5029	24590000	17
