fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 221427	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	214	TRUE	388699	0.0389441551554512	0.475360423143371	5804	913	8099	26610000	26
20221002 221511	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	388699	0.0417751667949186	0.5059709956474	5751	1042	8867	26750000	27
20221002 221544	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	187	TRUE	388699	0.0699052243155512	0.72431014817136	4744	1130	9361	26400000	28
20221002 221605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	388699	0.0677859299829019	0.625282657243731	4843	813	8530	26460000	29
20221002 221633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	104	TRUE	388699	0.0568076528008292	0.695504773066824	5730	864	8593	26340000	30
20221002 221704	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	103	TRUE	388699	0.037311437345444	0.818681276525065	4908	1170	7613	25980000	31
20221002 221849	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	590	TRUE	388699	0.0215201414734919	0.585514588684116	4845	1042	9450	26700000	32
20221002 221938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	166	TRUE	388699	0.027729356925928	0.572612814863155	4352	1095	8615	26770000	33
20221002 222008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	388699	0.0577084414518991	0.565096194180471	4487	1195	9236	26330000	34
20221002 222221	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	459	TRUE	388699	0.010072002599245	0.560597441578854	4472	1018	8239	26490000	35
20221002 222351	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	337	TRUE	388699	0.0112863412053417	0.668361225856855	4176	998	8720	26400000	36
20221002 222421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.0588993228117793	0.495051217489597	5846	893	8611	26620000	37
20221002 222450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	388699	0.0633991270035822	0.526736828118082	5896	1036	7344	25960000	38
20221002 222651	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	713	TRUE	388699	0.0220918210395658	0.430767156022217	5891	1085	8560	26640000	39
20221002 222735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	179	TRUE	388699	0.041661145554416	0.456641997635865	6000	1021	8585	26430000	40
20221002 222837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	275	TRUE	388699	0.0696005347621492	0.403188014788529	5769	1037	8549	27150000	41
20221002 222910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	388699	0.092335158199238	0.410195124678375	5684	1049	8465	26510000	42
20221002 222943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	131	TRUE	388699	0.0659734273404159	0.401550630563684	5661	1124	8582	26520000	43
20221002 223100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	356	TRUE	388699	0.0545409436620985	0.400351487735104	5799	994	8975	27250000	44
20221002 223128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	82	TRUE	388699	0.073077613740435	0.999141634722748	5825	1173	9242	26560000	45
20221003 001112	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	267	TRUE	388699	0.0557406979996986	0.400403249116017	5788	986	8731	26700000	46
20221003 001245	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	534	TRUE	388699	0.0524661263227056	0.477279090820873	5922	1024	9117	26650000	47
20221003 001355	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	243	TRUE	388699	0.0246711491522526	0.408750069306237	5315	800	9050	26700000	48
20221003 001422	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	76	TRUE	388699	0.0608745100157807	0.40194288411028	5189	1031	9018	26610000	49
20221003 001456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	388699	0.054192585857748	0.408548654505531	5345	1084	8956	26330000	50
20221003 001522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	388699	0.0721527266884045	0.453488647237655	5786	1031	8374	26540000	51
20221003 001622	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	261	TRUE	388699	0.0543109374169497	0.430063694869542	5995	901	9122	26240000	52
20221003 001750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	343	TRUE	388699	0.0154369859122182	0.400163076618867	5480	833	8440	26720000	53
20221003 001823	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	388699	0.0873285478780007	0.455226758620319	5775	998	8966	26470000	54
20221003 001947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	423	TRUE	388699	0.0268211459303546	0.546056773659584	5301	961	8743	26760000	55
20221003 002035	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	196	TRUE	388699	0.0353296709649339	0.40003179679683	5865	937	9331	26380000	56
20221003 002153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	335	TRUE	388699	0.0228228112312114	0.483665688016854	5387	877	8632	26500000	57
20221003 002236	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	172	TRUE	388699	0.0390705832245296	0.625000668404731	4935	968	9051	26540000	58
20221003 002313	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	388699	0.0429585862829183	0.561227593398937	5130	919	8542	26440000	59
20221003 002643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1104	TRUE	388699	0.0102487187409287	0.506097771443479	5544	810	5002	24240000	60
20221003 002710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	111	TRUE	388699	0.0545568839001247	0.754867220749282	5797	1122	8974	26700000	61
20221003 002741	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	145	TRUE	388699	0.0690937250546766	0.63126439467306	5692	1005	8857	26690000	62
20221003 002907	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	265	TRUE	388699	0.0167834217286674	0.407374470278578	4775	1105	8809	26550000	63
20221003 003008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	185	TRUE	388699	0.0278880101877392	0.425961827266392	4852	1163	9387	26510000	64
20221003 003053	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	164	TRUE	388699	0.0261147186983652	0.7751624455758	4557	804	9123	26160000	65
20221003 003146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	204	TRUE	388699	0.0272788411347716	0.587942992957663	5714	805	8981	26200000	66
20221003 003213	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	388699	0.0697189220356399	0.401149624640364	4291	834	9410	26860000	67
20221003 003241	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	388699	0.093176970724938	0.400001766481704	4537	976	8980	26760000	68
20221003 003359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	469	TRUE	388699	0.0472503147397675	0.425117973036941	5142	856	9420	27080000	69
20221003 003432	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	388699	0.0697936713477816	0.400130613052496	5047	888	9896	26610000	70
20221003 003711	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	744	TRUE	388699	0.0100224620196408	0.400277271847735	5727	1137	7744	26600000	71
20221003 003827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	419	TRUE	388699	0.0449042344064263	0.425745379621708	4000	945	9552	27220000	72
20221003 003920	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	173	TRUE	388699	0.027315494863743	0.401152125068758	4008	1017	9761	26160000	73
20221003 004025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	331	TRUE	388699	0.047671164175496	0.4583033491683	4009	879	9010	26540000	74
20221003 004106	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	224	TRUE	388699	0.0543555569948439	0.847420846453011	4000	1007	9689	26230000	75
20221003 004147	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	139	TRUE	388699	0.0437233312542577	0.425062658134007	5441	956	9635	26170000	76
20221003 004231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	388699	0.0461013530101624	0.450196384306447	4521	899	9458	26370000	77
20221003 004304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	63	TRUE	388699	0.0697158347828728	0.511599590277719	4003	947	8230	25940000	78
20221003 004410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	308	TRUE	388699	0.042497584619613	0.495999201405827	4000	856	9381	2.7e+07	79
20221003 004436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	90	TRUE	388699	0.0478339730026948	0.856499753861793	5651	896	8989	26510000	80
20221003 004507	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.0619351170837597	0.544739371778693	4218	838	9575	26290000	81
20221003 004550	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	172	TRUE	388699	0.0484315477269872	0.400430248096604	5674	1010	9040	26560000	82
20221003 004624	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	103	TRUE	388699	0.0298703149731224	0.888227587887971	5542	909	13339	24130000	83
20221003 004716	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	388699	0.053536542214737	0.512001128507361	5783	992	8165	26630000	84
20221003 004903	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	378	TRUE	388699	0.011427120612393	0.407934232985382	5375	975	8932	26780000	85
20221003 005009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	323	TRUE	388699	0.0428570931785888	0.556934645602896	4001	1059	9408	26550000	86
20221003 005049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	388699	0.0470488742452319	0.426737996916426	5215	800	9064	26360000	87
20221003 005146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	310	TRUE	388699	0.0457097452940463	0.414830369973169	5890	986	13187	24590000	88
20221003 005230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	202	TRUE	388699	0.0565371534003163	0.401735220947739	4607	928	9587	26750000	89
20221003 005255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	60	TRUE	388699	0.0791660848726986	0.401776432069734	4972	1020	8926	26390000	90
20221003 005358	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	283	TRUE	388699	0.0476977331481188	0.418357039345211	4000	811	9512	26980000	91
20221003 005424	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	388699	0.0531382151547421	0.783194326113115	5049	917	9025	26030000	92
20221003 005514	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	180	TRUE	388699	0.0230694048145048	0.636368292796391	5157	1061	8572	26460000	93
20221003 005556	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	388699	0.0340303842284843	0.50604562538628	4005	975	8792	26740000	94
20221003 005655	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	401	TRUE	388699	0.0724793714689508	0.622827186239388	5007	1142	9493	27020000	95
20221003 005717	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	79	TRUE	388699	0.0845045104242361	0.633818232861007	5040	1052	9224	25640000	96
20221003 005746	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	388699	0.0656182104358371	0.604283718076343	5198	1129	9516	26490000	97
20221003 005922	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	387	TRUE	388699	0.015511358851973	0.400744871983737	4008	939	8709	26670000	98
20221003 005949	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	79	TRUE	388699	0.0689799766569833	0.403858465765758	4220	994	9725	26630000	99
20221003 010049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	342	TRUE	388699	0.0789957539335179	0.408158320925675	4003	1152	8002	26640000	100
20221003 010134	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	147	TRUE	388699	0.0360151172751856	0.400263276236548	4348	829	8735	26290000	101
20221003 010212	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	131	TRUE	388699	0.0467554773986386	0.791309011033783	5803	818	14669	23310000	102
20221003 010240	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	388699	0.0741944486553804	0.404092179345272	4507	1085	9439	26170000	103
20221003 010306	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	70	TRUE	388699	0.0882323781061107	0.402471728502423	4023	855	8494	26300000	104
20221003 010353	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	388699	0.0373832271571535	0.50017372259443	5068	965	9325	26070000	105
20221003 010442	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	200	TRUE	388699	0.0419731970154343	0.551933531139316	5658	857	8226	26510000	106
20221003 010636	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	657	TRUE	388699	0.011686650440595	0.733809549769773	5708	960	5837	24890000	107
20221003 010719	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	388699	0.045916713679662	0.401188648003963	4028	939	8094	26300000	108
20221003 010821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	319	TRUE	388699	0.0439414810343693	0.401730794477108	4000	858	10075	26650000	109
20221003 010854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.0488657377760597	0.401834251598928	4964	1058	9440	26400000	110
20221003 010927	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	111	TRUE	388699	0.0716422558975525	0.474921192235921	5118	1112	8410	27100000	111
20221003 011051	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	446	TRUE	388699	0.0533221081351471	0.427281739915706	5825	875	9185	26750000	112
20221003 011117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	388699	0.0662765505540436	0.574985787666088	4942	1172	9557	26250000	113
20221003 011148	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	388699	0.0696690421901632	0.547944509856743	5054	1146	5812	24940000	114
20221003 011218	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	388699	0.0528300980291526	0.400017042415332	5608	948	9608	26230000	115
20221003 011250	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	150	TRUE	388699	0.0704220248736046	0.593532921285888	6000	1107	9265	26830000	116
20221003 011319	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	90	TRUE	388699	0.0999126589356468	0.472025499974305	4143	1143	10541	26040000	117
20221003 011345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	388699	0.076093277897204	0.994605994847879	5953	1113	8875	26570000	118
20221003 011415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	388699	0.0960668863879316	0.403048956937948	4602	813	10614	26060000	119
20221003 011635	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	573	TRUE	388699	0.010291883756732	0.449429351647743	5512	810	10183	26040000	120
20221003 011723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	173	TRUE	388699	0.023496944846006	0.987303621083966	4027	952	9386	25950000	121
