Feature	Gain	Cover	Frequency
ctrx_quarter	0.142184292079244	0.0135787615601243	0.0176463429475478
mcaja_ahorro	0.0791314335861848	0.0151118473593947	0.0234878909577705
campo8	0.0531454034720219	0.00338677247722255	0.0018254837531946
mpayroll	0.05048630259179	0.0222975698994991	0.0107095046854083
cpayroll_trx	0.0489202322884329	0.0114060965149613	0.00486795667518559
mcuentas_saldo	0.0474077688173636	0.0344545510838672	0.0354143848119752
mpasivos_margen	0.0426880165254726	0.0182996305970451	0.0233661920408908
mtarjeta_visa_consumo	0.0385257007388061	0.0143560923140489	0.0194718267007424
mprestamos_personales	0.0384391069801413	0.0198663572252192	0.00973591335037118
mrentabilidad_annual	0.0329520004346322	0.0353054034871755	0.0389436534014847
Visa_msaldototal	0.028218690019719	0.0161770275608039	0.0147255689424364
mcuenta_corriente	0.0185274222424171	0.0249446987850361	0.02701715954728
mactivos_margen	0.0163170146406722	0.0293603253924875	0.0277473530485579
mcomisiones_mantenimiento	0.0162864964394693	0.0137542513778674	0.012169891687964
mrentabilidad	0.013791571906901	0.0177423504750259	0.024339783375928
cdescubierto_preacordado	0.0125805778851851	0.0163109515330193	0.00584154801022271
mcomisiones_otras	0.0112179863558929	0.0120354292173091	0.0155774613605939
cliente_edad	0.0106254743558168	0.0209622912648938	0.028720944383595
Visa_mpagominimo	0.0103919538319602	0.016122936267704	0.0194718267007424
Master_fechaalta	0.0102473290308465	0.0206438186893499	0.0272605573810393
Master_Fvencimiento	0.0102388881510301	0.0220348082869998	0.0279907508823172
Visa_fechaalta	0.00953066738585984	0.0319576110666217	0.0248265790434465
ctarjeta_visa	0.00923349741624195	0.0136499332673251	0.00486795667518559
Master_status	0.00902717913166325	0.00967373448197067	0.00413776317390775
Visa_msaldopesos	0.00891554588587529	0.0126713087960649	0.0153340635268346
Visa_Fvencimiento	0.00885574952983016	0.0112145321833987	0.0211756115370573
cprestamos_personales	0.00883843651185632	0.012665321700322	0.00571984909334307
cproductos	0.0087234305839531	0.0170875207579173	0.0137519776073993
chomebanking_transacciones	0.00828317003443682	0.0101131765116988	0.0184982353657052
ctarjeta_visa_transacciones	0.00799996224574472	0.0119154713464588	0.015212364609955
Visa_mconsumospesos	0.00799499579180017	0.0137001117788218	0.0234878909577705
mcomisiones	0.00733185037490666	0.00951208857996523	0.012169891687964
numero_de_cliente	0.00703484403554252	0.014861253162164	0.0210539126201777
ccajas_consultas	0.00662828545067805	0.0152655199388304	0.00425946209078739
mautoservicio	0.00645900864030786	0.0135476042251358	0.0154557624437143
Visa_mpagospesos	0.00641159476563939	0.0150897061870983	0.0205671169526591
cliente_antiguedad	0.00629173643630923	0.0120135693561083	0.019593525617622
ctarjeta_master	0.00590762879897912	0.00664963736215074	0.00365096750638919
ccomisiones_mantenimiento	0.00588890479085391	0.00322624329502107	0.00377266642326883
Visa_cconsumos	0.00565748029199466	0.0105646779786992	0.0156991602774735
ccomisiones_otras	0.00549628531549404	0.00797270027554166	0.0124132895217233
mtransferencias_recibidas	0.00519110480498117	0.00914918021741267	0.0156991602774735
Master_mfinanciacion_limite	0.00488831443681763	0.00851315003776729	0.0161859559449921
ccaja_seguridad	0.00464675366585913	0.00785140972889476	0.00206888158695388
Visa_mfinanciacion_limite	0.00444567305477357	0.0115343544838965	0.0150906656930753
ctarjeta_debito_transacciones	0.00442026632725736	0.0101365509063741	0.0125349884386029
cmobile_app_trx	0.00421076886818236	0.0060135219367188	0.00766703176341731
mcuenta_debitos_automaticos	0.00407832527086607	0.0101399721039415	0.00766703176341731
mcaja_ahorro_dolares	0.00400890223690936	0.00732720213053544	0.0130217841061215
Master_mlimitecompra	0.00398846800094514	0.00623508994362503	0.0105878057685287
mttarjeta_visa_debitos_automaticos	0.00385318290851842	0.00761748960751567	0.0103444079347694
mtransferencias_emitidas	0.00372335866539759	0.00746379145434404	0.0103444079347694
Visa_mconsumototal	0.00354467458244641	0.00748991076334669	0.0115613971035658
Visa_mlimitecompra	0.00344968438431297	0.00840372286308363	0.0109529025191676
thomebanking	0.00336322507262505	0.00450966975918679	0.00571984909334307
mtarjeta_master_consumo	0.0033146059146089	0.00892228719037253	0.00486795667518559
Visa_mconsumosdolares	0.00308041001095229	0.0079272926865662	0.00864062309845442
ccallcenter_transacciones	0.00275603979949373	0.0100670187598016	0.00377266642326883
ctransferencias_recibidas	0.00264330501109483	0.00660490321488912	0.00864062309845442
cextraccion_autoservicio	0.00244416848534071	0.00940782445842101	0.00839722526469515
ctarjeta_visa_debitos_automaticos	0.00239755171050551	0.00515648637235851	0.00584154801022271
mpagomiscuentas	0.00238288822011619	0.00775493707224233	0.00742363392965803
ctransferencias_emitidas	0.00231306999612843	0.00486196217978614	0.00632834367774127
tcallcenter	0.00229451006702421	0.00365433626903152	0.00219058050383352
ccajas_transacciones	0.00228310216594484	0.00826482337845919	0.00292077400511135
Visa_status	0.00228023012065871	0.0290961259677215	0.0082755263478155
Master_mpagospesos	0.00208800933662787	0.0113481720029923	0.00718023609589875
Master_cconsumos	0.00205430381481888	0.00176844373291618	0.00292077400511135
mextraccion_autoservicio	0.00192916435364842	0.00937995476926762	0.0088840209322137
ccaja_ahorro	0.00185667173310601	0.00889333487972979	0.00389436534014847
ctarjeta_debito	0.00171109791478176	0.00418656265438012	0.00486795667518559
Master_mconsumospesos	0.00169891415822764	0.00461185388353889	0.00425946209078739
Master_msaldopesos	0.00153309436755495	0.00656258720643965	0.00511135450894487
Master_mpagominimo	0.00134783930093857	0.00246193525575691	0.00389436534014847
internet	0.00133095735237721	0.00644811348119151	0.00279907508823171
cpagomiscuentas	0.00121404275687547	0.00398597931859928	0.00389436534014847
mplazo_fijo_dolares	0.00115219492840393	0.0123213805252795	0.00340756967262991
ctarjeta_master_transacciones	0.00114455056804895	0.0035286157830096	0.00194718267007424
Master_msaldototal	0.0011310981282369	0.00660076879424086	0.00450285992454667
Visa_mpagado	0.00109254187702811	0.010888344864171	0.00365096750638919
ccuenta_debitos_automaticos	0.00103949760690408	0.00112636962700354	0.00219058050383352
catm_trx	0.000987912956185747	0.00507340867030121	0.00352926858950955
Visa_fultimo_cierre	0.000946151729406802	0.00336893053409509	0.00292077400511135
Master_mconsumototal	0.00090418842249169	0.00163762270733162	0.00206888158695388
Visa_msaldodolares	0.000838286256791002	0.00466954539035796	0.0024339783375928
matm	0.000824746327634077	0.00263959031647873	0.00328587075575027
Master_fultimo_cierre	0.000714828010993206	0.00152938897365983	0.00206888158695388
matm_other	0.000465184829295042	0.00502670534537001	0.00206888158695388
Master_madelantopesos	0.000394356359285936	0.00015399083037216	0.000365096750638919
ccajas_extracciones	0.000382566453507803	0.00370307696826156	0.000973591335037118
Master_mconsumosdolares	0.000348057428895415	0.000541089105624849	0.00133868808567604
catm_trx_other	0.000302440733923417	0.00135641674814648	0.000851892418157478
cseguro_accidentes_personales	0.000258683509421629	0.00210169224479753	0.000973591335037118
cseguro_vida	0.000231548492721704	0.00301443593067622	0.000973591335037118
Visa_delinquency	0.000183292154670331	0.000701024408846612	0.000365096750638919
campo7	0.000177632465549517	0.00024390524451174	0.000365096750638919
Visa_madelantopesos	0.000142676438358727	0.000481823393280595	0.000365096750638919
ccajas_depositos	0.000131114125037321	0.00138865386309809	0.000365096750638919
