fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 144134	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	144	TRUE	388699	0.202360439249082	0.950132349906489	7372	888	7027	26030000	14
20221002 144758	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2300	TRUE	388699	0.00591407580341911	0.269775178339332	3038	585	14844	23600000	15
20221002 144833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	388699	0.111120110351709	0.855399597892538	497	512	11720	24960000	16
20221002 144920	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	198	TRUE	388699	0.031638585026667	0.994626685138792	3639	695	5029	24670000	17
20221002 144933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	20	TRUE	388699	0.265741933843296	0.293471266636625	1749	250	14035	22890000	18
20221002 145008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	56	TRUE	388699	0.299997719237697	0.698630367070436	74	787	6298	22850000	19
20221002 145021	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	388699	0.151482488393493	0.613393096840009	6784	413	9672	25540000	20
20221002 145043	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	388699	0.214688879534265	0.272937617019789	5214	177	8079	26250000	21
20221002 145108	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	388699	0.0857443369195666	0.281672083503653	5323	798	9190	26500000	22
20221002 145136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	106	TRUE	388699	0.0983635069899093	0.466033471299292	4425	254	7205	26230000	23
20221002 145150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	388699	0.276726879746828	0.23283886033589	4570	160	8906	25710000	24
20221002 145214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	70	TRUE	388699	0.086429798710237	0.428406708339276	5538	891	9946	25790000	25
20221002 145235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	56	TRUE	388699	0.0817132700688576	0.438766218752409	6151	878	8885	26390000	26
20221002 145305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	388699	0.0842295852064928	0.641518496408407	5916	789	8357	26650000	27
20221002 145324	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	388699	0.110395282905427	0.284567737729153	5835	629	7981	26360000	28
20221002 145354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	388699	0.0813813949811005	0.586890953598951	1817	679	8889	26710000	29
20221002 145425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	136	TRUE	388699	0.0800960469891712	0.299295067731004	2993	372	8679	26570000	30
20221002 145542	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	375	TRUE	388699	0.070415284080232	0.57636766168105	7366	570	8998	26970000	31
20221002 145620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	388699	0.0714906029163734	0.577813539657265	6150	154	9182	26440000	32
20221002 145714	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	340	TRUE	388699	0.0504269049932917	0.604760041275318	7166	757	9042	26720000	33
20221002 145805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	299	TRUE	388699	0.0752436625729919	0.554848836248671	7891	684	8586	26270000	34
20221002 145851	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	218	TRUE	388699	0.0667763358265196	0.619325800736761	5531	546	9220	2.7e+07	35
20221002 145941	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	208	TRUE	388699	0.0713327606005909	0.386579084051401	6241	459	8754	27060000	36
20221002 150008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	388699	0.0958763099690321	0.395171365201653	3463	486	8714	26260000	37
20221002 150039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	388699	0.0586699525144337	0.351325938566429	7996	429	8903	26360000	38
20221002 150102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	388699	0.279412616745758	0.200631736971102	6128	193	5294	23980000	39
20221002 150125	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	388699	0.0717688452654619	0.793649281528078	6310	601	9009	26230000	40
20221002 150448	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1024	TRUE	388699	0.00832743844440926	0.307200472859825	7346	500	8497	26530000	41
20221002 150531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	150	TRUE	388699	0.0621055243915838	0.284076315720835	5656	401	8660	27160000	42
20221002 150621	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	176	TRUE	388699	0.0387530836819547	0.326612722934276	5334	311	8185	26670000	43
20221002 150651	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	133	TRUE	388699	0.0690479870658757	0.22661037249062	6059	447	8951	27060000	44
20221002 150742	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	275	TRUE	388699	0.0655519212028695	0.661641094468499	2256	498	7686	26790000	45
20221002 150915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	377	TRUE	388699	0.0139285418539239	0.277628859844589	5247	476	8862	26680000	46
20221002 150938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	388699	0.0667915040852077	0.687444723870151	5326	566	7307	26110000	47
20221002 151127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	200	TRUE	388699	0.0627493791847704	0.655396767737407	516	527	8282	27520000	48
20221002 151437	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	170	TRUE	388699	0.0253979066390109	0.65098059935924	11	529	8315	27530000	49
20221002 151618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	388699	0.0441442307615059	0.752661580739764	114	654	8253	26860000	50
20221002 151805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	241	TRUE	388699	0.045844171684533	0.585139074852595	191	404	8260	27400000	51
20221002 151909	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	141	TRUE	388699	0.0301235936835509	0.630572001945076	801	512	8385	26990000	52
20221002 152034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	388699	0.066507266244955	0.630366952812432	3	526	7677	25050000	53
20221002 152440	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	703	TRUE	388699	0.0190472387653973	0.4649561518998	1	383	8570	26460000	54
20221002 152510	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	59	TRUE	388699	0.0596733074463423	0.648025582372013	2965	441	8075	26170000	55
20221002 152616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	388699	0.0348625980354414	0.644019016171045	351	242	8565	27190000	56
20221002 152706	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	388699	0.0340153334111395	0.673719312659383	767	552	8445	27270000	57
20221002 152740	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	388699	0.0545493168250274	0.682089415359059	728	554	8434	26180000	58
20221002 152800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	388699	0.0701304768563458	0.850970117183961	6168	291	13339	24450000	59
20221002 152819	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	388699	0.125476287028871	0.721745348045044	7212	63	14669	23230000	60
20221002 152841	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	90	TRUE	388699	0.217486538213372	0.68258799403403	3667	627	14940	22440000	61
20221002 152906	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	388699	0.0739190262018447	0.430876726054586	6772	910	10475	25610000	62
20221002 152917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	13	TRUE	388699	0.296350992399921	0.699636170846038	3647	819	7240	24560000	63
20221002 152935	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	57	TRUE	388699	0.211559315995746	0.58596893578805	3108	1000	12211	24780000	64
20221002 152948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	23	TRUE	388699	0.264668145569717	0.68112988501694	6083	248	9653	25980000	65
20221002 153027	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	250	TRUE	388699	0.135766703485091	0.311472015148029	7162	652	11139	26610000	66
20221002 153059	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	76	TRUE	388699	0.044594349796488	0.38959466716405	6583	675	5994	25060000	67
20221002 153234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	508	TRUE	388699	0.0122161300851032	0.889626836435497	7125	304	8535	26130000	68
20221002 153647	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1577	TRUE	388699	0.0105071128274687	0.442980823432282	7444	116	5152	24900000	69
20221002 153710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	31	TRUE	388699	0.117439285435271	0.967274331332557	1878	179	11598	25210000	70
20221002 153721	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	14	TRUE	388699	0.229481218963678	0.902318222312257	3411	82	10485	25350000	71
20221002 153814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	388699	0.100346907350906	0.733294352239557	352	769	5518	24410000	72
20221002 153838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	140	TRUE	388699	0.245467907977402	0.212881177543476	6720	620	14884	22720000	73
20221002 153853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	388699	0.222657840646517	0.214235276599042	5579	805	10396	25530000	74
20221002 153910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.24699933086153	0.32533409555871	4805	810	13981	23480000	75
20221002 153932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	80	TRUE	388699	0.0801020850713167	0.705449853656441	4532	494	12112	25140000	76
20221002 153952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	388699	0.191745141675689	0.482069190262258	1477	771	14844	22880000	77
20221002 154028	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	388699	0.059739476663575	0.368261903582886	1948	37	11817	26130000	78
20221002 154050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	79	TRUE	388699	0.250887100134595	0.399976692289487	6496	972	12979	24210000	79
20221002 154107	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	51	TRUE	388699	0.191215295200876	0.926685006168112	3005	277	12813	24620000	80
20221002 154148	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	388699	0.1308465151978	0.842057533276081	546	163	14689	23270000	81
20221002 154324	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	388699	0.0414116931042465	0.606218932038785	484	749	6998	27130000	82
20221002 154358	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	139	TRUE	388699	0.0638586805007205	0.57267168086108	5217	528	10191	26340000	83
20221002 154650	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	267	TRUE	388699	0.0303322603451361	0.637572356468767	154	709	7502	27160000	84
20221002 154836	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	388699	0.0620608068108074	0.537479716740566	479	266	7952	27700000	85
20221002 154957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	282	TRUE	388699	0.0593743177416104	0.595729111961759	436	160	9674	27540000	86
20221002 155034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	388699	0.0647294473604897	0.505829324702167	492	447	9872	26820000	87
20221002 155130	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	160	TRUE	388699	0.0611728757493726	0.612361613731389	474	180	5508	25790000	88
20221002 155239	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	246	TRUE	388699	0.0623711802190736	0.469094596693936	721	599	8665	26990000	89
20221002 155300	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	388699	0.28330529093762	0.362964168467931	7849	260	8027	26110000	90
20221002 155316	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	388699	0.195962676068512	0.945184548193775	3487	520	13733	24060000	91
20221002 155359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	388699	0.0625398542090631	0.592547359999129	87	175	9571	26700000	92
20221002 155430	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	388699	0.146238126457853	0.281841137975641	5801	616	11544	26280000	93
20221002 155453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	64	TRUE	388699	0.109763502896094	0.986326334948093	2662	1011	14879	23690000	94
20221002 155513	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	388699	0.113575495784649	0.382234504806809	4096	816	8466	26670000	95
20221002 155537	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.208597150047063	0.980408878501319	830	224	14629	23070000	96
20221002 155608	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	159	TRUE	388699	0.106963873181888	0.251420388424955	4790	898	8513	26740000	97
20221002 155724	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	381	TRUE	388699	0.0211274541550956	0.858679765553586	3880	984	13793	24500000	98
20221002 160018	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	596	TRUE	388699	0.00808207734245807	0.546184208854102	2890	62	5874	25300000	99
20221002 160128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	388699	0.173251594772714	0.384234667369537	4617	441	6297	25810000	100
20221002 160153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	36	TRUE	388699	0.115870021354086	0.255213487301208	573	324	12209	25750000	101
20221002 160211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	35	TRUE	388699	0.112843256521106	0.567329241488501	2772	20	9152	25940000	102
20221002 160238	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	388699	0.120124261631153	0.367170144585148	4936	46	10243	26640000	103
20221002 160253	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	388699	0.275109062410675	0.901205391330272	5669	660	12330	25500000	104
20221002 160337	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	187	TRUE	388699	0.0451292907514283	0.273303140150197	4125	825	5560	24960000	105
20221002 160404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	388699	0.238451079704296	0.33325857562162	3746	408	13232	23780000	106
20221002 160431	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	388699	0.0668195633002743	0.437891508514062	3039	706	7938	26290000	107
20221002 160649	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	452	TRUE	388699	0.0391879407626239	0.429421006787196	405	505	11708	26190000	108
20221002 160842	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	626	TRUE	388699	0.0110614372691	0.768165295014158	7452	362	10457	25890000	109
20221002 160901	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.123764636572601	0.677518306815065	3851	125	6480	25680000	110
20221002 160918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	388699	0.17969365737798	0.909550111926533	3093	969	5743	24840000	111
20221002 160936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	35	TRUE	388699	0.15238644218575	0.411070101414248	1921	376	10049	26150000	112
20221002 160953	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	388699	0.154688181984498	0.588167394224554	6995	461	7097	26210000	113
20221002 161020	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	388699	0.0469803472917853	0.975183568648994	2375	83	8486	26310000	114
20221002 161239	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	354	TRUE	388699	0.0425278671079862	0.228343324326165	7	707	5253	24460000	115
20221002 161447	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	669	TRUE	388699	0.01221612855179	0.676828966649723	4059	462	5539	25090000	116
20221002 161529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	88	TRUE	388699	0.146490358830156	0.8962017724704	442	781	12692	24060000	117
20221002 161602	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	110	TRUE	388699	0.0367539077378123	0.821581199695542	4676	328	7969	25990000	118
20221002 161615	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	388699	0.28631424332081	0.806863009940833	4577	807	6070	24260000	119
20221002 161905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	555	TRUE	388699	0.00852126181180007	0.300506596114859	1118	403	12164	26160000	120
