fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20220927 021430	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	19	TRUE	388699	0.230431811770366	0.661553804706782	2086	968	13139	23490000	15
20220927 021727	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	507	TRUE	388699	0.00769870370265562	0.463761767214164	1454	827	5466	25470000	16
20220927 021805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	196	TRUE	388699	0.0930573708133306	0.210880017522723	7935	881	9278	26570000	17
20220927 021818	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	388699	0.295174827996117	0.576827390855178	4084	334	7190	25300000	18
20220927 021851	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	388699	0.26224245623115	0.367376546086744	143	398	14492	21500000	19
20220927 022025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	642	TRUE	388699	0.0322818678830517	0.894003292554989	6320	580	9991	26660000	20
20220927 022111	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	177	TRUE	388699	0.0389928080869345	0.314776388535378	5098	608	9276	26410000	21
20220927 022150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	232	TRUE	388699	0.106666607704475	0.785340943213325	7392	596	9304	26760000	22
20220927 022256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	419	TRUE	388699	0.0648913608254828	0.536607983488323	7982	267	9905	26670000	23
20220927 022348	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	313	TRUE	388699	0.0892188265206137	0.604652124598534	7068	717	9759	26890000	24
20220927 022412	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	110	TRUE	388699	0.0741906161792388	0.836894584641628	8000	1017	9900	26040000	25
20220927 022443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	147	TRUE	388699	0.105478020592752	0.441142409741765	6760	529	9590	26340000	26
20220927 022820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1399	TRUE	388699	0.00548767372887121	0.640510289511124	7309	670	9227	26270000	27
20220927 022904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	266	TRUE	388699	0.0762004072489327	0.711142588639981	5395	634	9701	2.7e+07	28
20220927 022955	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	321	TRUE	388699	0.0705819198199067	0.742919374656293	6599	141	10015	27330000	29
20220927 023025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	206	TRUE	388699	0.0661840195098662	0.745045112554869	7053	17	10561	26320000	30
20220927 023110	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	365	TRUE	388699	0.0738189513300376	0.749929799087061	6320	47	9782	27160000	31
20220927 023140	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	388699	0.0564494233621591	0.675783651053277	5883	200	10016	26450000	32
20220927 023201	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	82	TRUE	388699	0.0761977702175422	0.847841672966527	6692	328	8937	26450000	33
20220927 023225	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	103	TRUE	388699	0.0779486466240683	0.752282836572423	2652	818	9383	26600000	34
20220927 023306	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	278	TRUE	388699	0.116169243185359	0.220077199804886	4362	1020	8485	26630000	35
20220927 023335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	193	TRUE	388699	0.0987845348251458	0.751083790638286	7010	327	9884	26400000	36
20220927 023410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	250	TRUE	388699	0.0811110292984161	0.743794524727942	4484	869	9717	26650000	37
20220927 023450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	203	TRUE	388699	0.0684088702222042	0.570178215604153	6523	743	9958	26970000	38
20220927 023531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	331	TRUE	388699	0.0629549528596034	0.934683374243308	6515	47	9860	27160000	39
20220927 023604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	184	TRUE	388699	0.0726763086225221	0.295695567686588	7428	795	9709	26110000	40
20220927 023643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	285	TRUE	388699	0.0593846834452659	0.665022952698631	6565	33	9781	26600000	41
20220927 023711	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	168	TRUE	388699	0.0698521599125927	0.883488546646186	5276	162	9857	26050000	42
20220927 023752	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	319	TRUE	388699	0.0637622975461526	0.739310321560805	7851	196	9046	27110000	43
20220927 023822	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	180	TRUE	388699	0.0497659971303208	0.975371549061119	7978	128	9462	26280000	44
20220927 023854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	215	TRUE	388699	0.0815176441657811	0.803977435008999	6426	627	10196	26730000	45
20220927 023931	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	282	TRUE	388699	0.0729153134160897	0.736643706368136	6228	319	9519	26890000	46
20220927 024011	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	228	TRUE	388699	0.0976361613772249	0.573338688201655	7701	855	9085	26870000	47
20220927 024050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	388699	0.0830145780798954	0.528401148267403	4773	850	9592	27220000	48
20220927 024112	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	388699	0.0872596484928443	0.275253071854048	5173	1023	9464	26520000	49
20220927 024159	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	363	TRUE	388699	0.0630930693058499	0.673620776545677	6646	484	8828	27070000	50
20220927 024228	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	388699	0.0744234779443131	0.519958843614906	2991	629	8951	26180000	51
20220927 024255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	388699	0.0679289191391566	0.511908991108462	5440	888	8319	26970000	52
20220927 024333	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	269	TRUE	388699	0.0750430898085195	0.650033405860613	6955	125	8746	27310000	53
20220927 024410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	180	TRUE	388699	0.087958189951814	0.567726891472122	5156	768	8828	26430000	54
20220927 024438	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	177	TRUE	388699	0.0678661031952348	0.752244057509012	7912	96	9302	26360000	55
20220927 024503	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	111	TRUE	388699	0.05940764326381	0.630042007749539	7689	593	8430	26260000	56
20220927 024529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	388699	0.0795022902711688	0.725997796517378	5323	159	10485	26310000	57
20220927 024629	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	300	TRUE	388699	0.0387334859376655	0.518365735267468	6602	158	8582	26600000	58
20220927 024712	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	304	TRUE	388699	0.0587763810787753	0.750991937655887	5376	704	9176	26610000	59
20220927 024848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	382	TRUE	388699	0.0231273169426995	0.515477941014047	1767	906	10915	26490000	60
20220927 024917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	167	TRUE	388699	0.0693294307380103	0.683061957145177	5531	432	10186	26910000	61
20220927 024942	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	119	TRUE	388699	0.0940799880913477	0.786552486824582	4984	500	9127	25830000	62
20220927 025050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	122	TRUE	388699	0.100002107139874	0.454248167723127	173	902	9246	26950000	63
20220927 025118	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	98	TRUE	388699	0.0763212618824611	0.201695639779258	2528	890	9732	26220000	64
20220927 025143	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	154	TRUE	388699	0.222255333724778	0.200223011643383	7999	998	8266	25070000	65
20220927 025259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	567	TRUE	388699	0.0249724662100293	0.648306143414474	6578	449	10338	26530000	66
20220927 025338	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	99	TRUE	388699	0.0598230909831912	0.512767422957975	5492	933	9994	26340000	67
20220927 025411	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	234	TRUE	388699	0.0729938330922107	0.731680288581422	7535	518	8804	26800000	68
20220927 025431	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	388699	0.130524287278808	0.580182153436076	6904	450	8926	26310000	69
20220927 025701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	243	TRUE	388699	0.0271414183699612	0.718433988815262	2	641	11894	24140000	70
20220927 025824	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	361	TRUE	388699	0.126498448592162	0.986299371655986	3	1024	8185	23070000	71
20220927 025901	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	164	TRUE	388699	0.0670894515182359	0.542654515651022	6977	81	8548	26750000	72
20220927 025934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	152	TRUE	388699	0.0827446968687609	0.553742613457424	7231	17	8757	26570000	73
20220927 030013	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	174	TRUE	388699	0.0817928349833922	0.437231245357176	4447	924	9417	26450000	74
20220927 030056	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	226	TRUE	388699	0.066008815751489	0.429504477577233	6896	383	8989	26750000	75
20220927 030120	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	388699	0.0709412185831167	0.606118828921225	6891	143	8338	26450000	76
20220927 030147	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	388699	0.0764825896203213	0.480421319719043	998	845	9225	26830000	77
20220927 030219	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.0618775109845336	0.523541335912684	6962	1018	9227	26190000	78
20220927 030246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	388699	0.0519833291392047	0.723359890954088	6717	75	8869	26190000	79
20220927 030337	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	367	TRUE	388699	0.0839594223195294	0.598476505412713	7482	771	10372	26940000	80
20220927 030419	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	250	TRUE	388699	0.0711340184302662	0.669602457012431	6468	120	10828	26430000	81
20220927 030438	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	388699	0.129083749193708	0.540007800156875	4853	867	10412	25820000	82
20220927 030507	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	154	TRUE	388699	0.0623164759159401	0.79367931241002	4749	282	9944	26120000	83
20220927 030534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	388699	0.0609467131578859	0.986986464677574	7991	16	8798	26090000	84
20220927 030604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	203	TRUE	388699	0.076210200099932	0.648932772044296	7706	144	9032	26340000	85
20220927 030706	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	300	TRUE	388699	0.0482127106787369	0.51577423652712	4679	845	8817	27250000	86
20220927 030736	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	388699	0.0729698040926873	0.506830797483295	4793	436	9233	26660000	87
20220927 030813	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	284	TRUE	388699	0.0814082077299191	0.748392025450687	6466	231	10382	26840000	88
20220927 030846	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	226	TRUE	388699	0.083844205248059	0.650633679496302	6789	871	8785	26910000	89
20220927 030919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.0607455012310357	0.531565091041278	4534	963	8955	26650000	90
20220927 030943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	30	TRUE	388699	0.0980468823561072	0.480159445949565	923	570	9305	26030000	91
20220927 031019	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	388699	0.0464171800663208	0.570697426488331	4825	833	7986	26190000	92
20220927 031108	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	211	TRUE	388699	0.045326820239143	0.538682837584192	4443	677	9513	26820000	93
20220927 031133	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	388699	0.0764126347290067	0.649055787200731	6965	350	9679	26250000	94
20220927 031213	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	152	TRUE	388699	0.0517979547772875	0.471781227790576	4737	794	9234	26500000	95
20220927 031235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	76	TRUE	388699	0.069802018490785	0.651878226697165	3451	97	7256	26370000	96
20220927 031256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	42	TRUE	388699	0.0854886263431028	0.575132047553484	4675	835	9097	26050000	97
20220927 031335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	190	TRUE	388699	0.0702656726499816	0.325090697396232	7539	473	9848	25910000	98
20220927 031409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	388699	0.048911190162495	0.473835200965259	5388	735	9694	25820000	99
20220927 031444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	102	TRUE	388699	0.0543960594769621	0.744450377487601	2133	125	9803	26480000	100
20220927 031458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	388699	0.234583253659276	0.655759695463278	5649	23	8385	25390000	101
20220927 031545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	367	TRUE	388699	0.0862416395879877	0.691119447956257	6079	785	8574	26780000	102
20220927 031610	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	388699	0.0526173059876537	0.927683212773692	6799	405	8710	26260000	103
20220927 031641	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	123	TRUE	388699	0.0481434344879073	0.676100758464931	3281	963	8525	26150000	104
20220927 031705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	388699	0.0749402064807015	0.725663123156442	5462	288	8320	26480000	105
20220927 031731	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	388699	0.074335388505751	0.67782864070778	6060	852	9816	26770000	106
20220927 031753	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	388699	0.0834741894992184	0.850205942177162	7986	798	9335	26210000	107
20220927 031827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	388699	0.0518429273869635	0.527437690899381	2450	794	8515	26330000	108
20220927 031958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	593	TRUE	388699	0.0565213868893651	0.478964962876216	6875	858	10035	26890000	109
20220927 032150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	629	TRUE	388699	0.0227454650676461	0.451944450386299	6082	272	8943	27160000	110
20220927 032313	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	201	TRUE	388699	0.0828420030761062	0.35142272478113	5	987	7339	23490000	111
20220927 032444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	471	TRUE	388699	0.0284449556589855	0.524986138172145	4804	964	9650	26940000	112
20220927 033216	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3214	TRUE	388699	0.00531948380349307	0.222418331021256	6417	1024	10883	26560000	113
20220927 033321	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	284	TRUE	388699	0.025979543050393	0.532072822717677	7771	846	8797	26010000	114
20220927 033355	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	208	TRUE	388699	0.0677973473047849	0.930631014066439	6609	394	8217	26850000	115
20220927 033457	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	194	TRUE	388699	0.0228612851909535	0.499552745348415	4668	1005	10061	26040000	116
20220927 033523	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	87	TRUE	388699	0.0721675936857968	0.655756485134451	6659	19	8273	26500000	117
20220927 033620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	224	TRUE	388699	0.0304792248180177	0.455429991879547	6512	351	8422	26760000	118
20220927 033642	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	83	TRUE	388699	0.069358836714449	0.68651371392817	5177	857	9054	26700000	119
20220927 033713	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	388699	0.0607515130285529	0.5180823668133	4902	828	8040	26640000	120
