Feature	Gain	Cover	Frequency
mcomisiones_otras	0.00677574253210772	0.0140668773448755	0.015394587587101
Master_mfinanciacion_limite	0.00672424624338779	0.0107940787010457	0.0176632636525685
ccomisiones_otras	0.0065614492391148	0.00961924022222494	0.0145843461351483
Visa_msaldopesos	0.00618564979078345	0.0144655121292862	0.0150704910063199
Visa_mpagospesos	0.00608023004007565	0.0139662728820565	0.0186355533949117
cproductos	0.00585580880696823	0.0190351963261165	0.0113433803273375
ctarjeta_master	0.00579123761942423	0.0047430930750892	0.00275482093663912
ctarjeta_visa_transacciones	0.0057448061675271	0.00925985828845007	0.011181332036947
mcaja_ahorro_dolares	0.00515777066688669	0.0110231127898593	0.015394587587101
mtransferencias_recibidas	0.00508027716240908	0.00939945188604045	0.0158807324582726
ccajas_transacciones	0.00489194223424621	0.0124464155656506	0.00469940042132556
Visa_mfinanciacion_limite	0.00484787201510975	0.0114328456168996	0.0162048290390536
mtarjeta_master_consumo	0.00457468230368743	0.00827024253072142	0.00550964187327824
mcomisiones	0.00439480508216849	0.0130464445046993	0.0124777183600713
mcuenta_debitos_automaticos	0.0043690927958928	0.0086740762850316	0.00761626964835521
mtransferencias_emitidas	0.00423370235845249	0.0104939857446569	0.0126397666504618
mttarjeta_visa_debitos_automaticos	0.00413670843693976	0.00925458083168619	0.011181332036947
mautoservicio	0.00403976999188491	0.0135328621377567	0.0124777183600713
cmobile_app_trx	0.00360024624854089	0.0057392734741583	0.00615783503484038
Visa_mconsumosdolares	0.00353220254692136	0.00670718290466178	0.00826446280991736
thomebanking	0.00334979001094768	0.00380401971857518	0.00453735213093502
ctarjeta_debito_transacciones	0.0032421543291809	0.00807654008879696	0.0123156700696808
ccallcenter_transacciones	0.00292263964556261	0.00696987530041515	0.00275482093663912
ctransferencias_emitidas	0.00282130862357942	0.00456962140733874	0.00615783503484038
Master_mlimitecompra	0.00276900273754632	0.00519695121730882	0.00810241451952682
mpagomiscuentas	0.00273739023281781	0.00862116044103678	0.00858855939069843
ctransferencias_recibidas	0.00269793586015371	0.0062230696459439	0.00777831793874575
ccaja_seguridad	0.00231840739981305	0.00204568163435345	0.000648193161562146
ctarjeta_debito	0.00219730363965919	0.00606980049709624	0.00599578674444985
tcallcenter	0.00213384067476312	0.00430079761773655	0.00194457948468644
cextraccion_autoservicio	0.00212032490159665	0.0122556705087776	0.00826446280991736
ctarjeta_visa_debitos_automaticos	0.00207605253339979	0.00547706141801521	0.00469940042132556
Master_mconsumospesos	0.00206007057968255	0.00669068182628523	0.0053475935828877
Visa_mlimitecompra	0.00200232598978949	0.00537136472743237	0.00680602819640253
Master_mpagospesos	0.00191820521485348	0.0117786304862817	0.00680602819640253
Visa_mconsumototal	0.00182018884697405	0.00482756063858257	0.00583373845405931
ccomisiones_mantenimiento	0.00174586953728122	0.00249966221608158	0.00243072435585805
Master_msaldopesos	0.00136723835211712	0.00775598403711547	0.00567169016366877
Master_mpagominimo	0.00122317195478383	0.00210474456956998	0.0035650623885918
Master_msaldototal	0.00119944130785569	0.00588075389596944	0.00405120725976341
Master_cconsumos	0.00111346973911306	0.00130825672991819	0.00210662777507697
Master_fultimo_cierre	0.00111292859247443	0.0029870279704612	0.00291686922702966
Visa_mpagado	0.00106607254827545	0.0100146225109739	0.00372711067898234
ccaja_ahorro	0.00106077676690132	0.00528316432866699	0.00259277264624858
Visa_fultimo_cierre	0.00102993865928561	0.00387418069642129	0.00291686922702966
mextraccion_autoservicio	0.00101728000765198	0.00541670815874755	0.00583373845405931
Master_mconsumototal	0.000980717394835249	0.00239491050734641	0.0017825311942959
cpagomiscuentas	0.000929311452669472	0.00483254926368537	0.00307891751742019
Visa_msaldodolares	0.000900489583578794	0.00430833235672128	0.00210662777507697
ctarjeta_master_transacciones	0.00084839266055151	0.00575536642083984	0.00259277264624858
ccuenta_debitos_automaticos	0.000822186844992899	0.000750692323997531	0.0017825311942959
matm	0.000721921473029323	0.00220233827626966	0.00243072435585805
mplazo_fijo_dolares	0.000664955407977013	0.00830588498559375	0.00307891751742019
catm_trx	0.000661408081524818	0.0030593049541722	0.00162048290390536
matm_other	0.000636634902703635	0.0063225564558135	0.00259277264624858
Visa_delinquency	0.000345842538763372	0.000774558609731655	0.000486144871171609
Visa_mpagosdolares	0.000286473006221884	0.000729569939043679	0.000810241451952682
cseguro_accidentes_personales	0.000234868689415146	0.00204484025516682	0.00113433803273375
cseguro_vida	0.000234281609749936	0.00380555178216874	0.00129638632312429
Master_mconsumosdolares	0.000219782674592381	0.000546419271172421	0.000648193161562146
cseguro_vivienda	0.000143246345910763	0.00156834650124725	0.000810241451952682
Visa_cadelantosefectivo	8.11950054880271e-05	0.000508770692045401	0.000324096580781073
ctarjeta_master_debitos_automaticos	6.99918072562928e-05	0.000167268065986368	0.000162048290390536
campo7	6.04673421981543e-05	0.00018175988063366	0.000162048290390536
catm_trx_other	5.78309497054234e-05	7.35421919655151e-05	0.000162048290390536
Master_mpagado	5.64363749958343e-05	0.000848417888629444	0.000324096580781073
Master_mpagosdolares	3.66090607873314e-05	4.27156910942496e-05	0.000162048290390536
cplazo_fijo	3.62477113572883e-05	0.00145798141196846	0.000486144871171609
