Feature	Gain	Cover	Frequency
Visa_msaldodolares	0.00119884007475207	0.00519837779666354	0.00249490773662452
mttarjeta_master_debitos_automaticos	0.0011110571912894	0.00565306224345471	0.00215743229398932
mtarjeta_visa_descuentos	0.00090043890825845	0.00829162769888957	0.00197664187829189
Visa_mpagosdolares	0.000889105184844008	0.00152247012139782	0.00212127421084984
active_quarter	0.000871358040907197	0.000914410836502909	0.0014342706311996
minversion2	0.000766923963044691	0.0116858840151567	0.00141016524243995
mcaja_ahorro_adicional	0.000635715759754244	0.00533007567056427	0.00189227301763309
Master_mpagado	0.000630266454399489	0.00371247992405852	0.00122937482674252
ccheques_depositados	0.000625056151065686	0.00361602043624134	0.000638792802130916
cseguro_accidentes_personales	0.000612718884817143	0.000634863435241762	0.00115705866046355
Visa_Finiciomora	0.00056816910423985	0.0100881828745497	0.00154274488061806
Master_mconsumototal	0.000568051346946315	0.000964448608550069	0.000891899384107317
tcuentas	0.000553894695734821	0.00325052461779341	0.000771372440309031
mprestamos_prendarios	0.000531553942286667	0.00896765004953871	0.00127758560426183
cseguro_vivienda	0.000515452267048459	0.000478739503188236	0.000928057467246803
ccajas_depositos	0.000499444900867393	0.00312846794617675	0.00107268979980475
ccajas_extracciones	0.000442713620653946	0.00895253003281492	0.00120526943798286
cseguro_vida	0.000375316541110141	0.00190753797763832	0.000879846689727489
mforex_buy	0.000355095210886967	0.00455051380120332	0.00115705866046355
Master_msaldodolares	0.000340407294548755	0.00143063895313386	0.000699056274030059
ctarjeta_visa	0.000300387935106033	0.00565427308469404	0.000831635912208174
Master_Finiciomora	0.000282630303980645	0.00710312018404849	0.00095216285600646
mcajeros_propios_descuentos	0.000279165502488982	0.00312895131399949	0.00108474249418457
ccajas_otras	0.000276279221264158	0.00152696379540523	0.000554423941472116
mforex_sell	0.000231796376939876	0.00511731827206469	0.000771372440309031
cplazo_fijo	0.000220083835262966	0.00120777926400629	0.00051826585833263
mcheques_emitidos	0.000210647493960808	0.00327423385793253	0.000590582024611602
mcheques_depositados	0.000209612178799885	0.00226491050437981	0.000542371247092287
ccajeros_propios_descuentos	0.000208973610850154	0.00177164962437651	0.00078342513468886
ctarjeta_master_debitos_automaticos	0.00020686503339702	0.000581979701945675	0.000373633525774687
ccheques_emitidos	0.00019555969463947	0.00156739620606901	0.000277211970736058
minversion1_pesos	0.000190175883898853	0.00442971059243761	0.000506213163952802
Master_mconsumosdolares	0.00017355645432868	0.000913515782658794	0.000614687413371259
cinversion1	0.000165163775083679	0.00388008166238792	0.000554423941472116
Master_mpagosdolares	0.000147560073992819	0.00534923989702743	0.000554423941472116
cforex_buy	0.000134994690912808	0.00215892799238353	0.000337475442635201
Master_delinquency	0.000112329095986039	0.00128710098925845	0.000566476635851945
cseguro_auto	9.75519645298222e-05	0.000786644806274546	0.00034952813701503
Master_madelantopesos	9.35806562282829e-05	2.69475139495885e-05	4.82107775193144e-05
mprestamos_hipotecarios	8.42875649593141e-05	0.00289439296115398	0.00034952813701503
cprestamos_hipotecarios	7.9867634508192e-05	0.00206221761826157	0.000265159276356229
Visa_cadelantosefectivo	7.88007753318674e-05	0.000537154359265593	0.000168737721317601
mtarjeta_master_descuentos	7.76583039142979e-05	0.00100589328248994	0.000265159276356229
Visa_delinquency	7.70599552821509e-05	0.00031375996264673	0.000132579638178115
Master_cadelantosefectivo	5.9357519865954e-05	1.82575485431484e-05	1.20526943798286e-05
cforex	5.71641281964908e-05	0.000224103465248616	0.000168737721317601
ctarjeta_visa_descuentos	4.75433343013538e-05	0.000265882331370538	0.000132579638178115
Visa_madelantopesos	4.40209158625648e-05	0.0002638548987994	0.000132579638178115
ctarjeta_master_descuentos	3.63260447047695e-05	0.00159243446555242	0.000144632332557943
cinversion2	3.62364642074808e-05	0.000748811345246864	0.000156685026937772
mpagodeservicios	3.32430516614359e-05	0.000162273068203351	6.02634718991431e-05
cprestamos_prendarios	2.22297604831081e-05	0.000847452284640823	0.000108474249418457
cforex_sell	5.30982730141022e-06	8.22093394397239e-05	4.82107775193144e-05
