fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20220926 004138	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	388699	0.0834035751042125	0.531441358522244	1646	666	10226	26190000	102
20220926 004346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	381	TRUE	388699	0.0222972019185365	0.852804354084453	337	232	10619	26530000	103
20220926 004610	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	468	TRUE	388699	0.0122638262879388	0.334297626312824	804	198	9320	27600000	104
20220926 004905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	939	TRUE	388699	0.00638683946053393	0.958924216538515	5852	369	7311	26100000	105
20220926 005041	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	334	TRUE	388699	0.0302034702836752	0.922758214832792	267	167	6357	26330000	106
20220926 005210	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	133	TRUE	388699	0.0169949334111007	0.459799303671609	339	184	9055	27090000	107
20220926 005834	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1443	TRUE	388699	0.00746471924630574	0.583737751167586	669	296	12753	26020000	108
20220926 005951	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	218	TRUE	388699	0.0311664599191074	0.434945800603467	880	267	9214	27820000	109
20220926 010111	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	189	TRUE	388699	0.0192651014475491	0.923896599873138	1537	597	8389	26750000	110
20220926 010201	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	388699	0.0646465487017892	0.746145458191691	308	943	7981	26840000	111
20220926 010407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	359	TRUE	388699	0.0155954190731853	0.499065165266309	806	246	8420	27400000	112
20220926 011031	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1956	TRUE	388699	0.00548818601456701	0.212013960574873	1172	268	8747	27310000	113
20220926 011900	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1528	TRUE	388699	0.00516645298921038	0.835051574502559	500	965	11377	27090000	114
20220926 012821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1075	TRUE	388699	0.00540636960334578	0.901084124154748	267	448	11649	26070000	115
20220926 013153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	809	TRUE	388699	0.0103256817545899	0.355466144685571	1239	129	9659	27330000	116
20220926 013411	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	457	TRUE	388699	0.0137613742190675	0.295512338454672	709	274	9503	27320000	117
20220926 013455	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	388699	0.0387387515727526	0.353644425986343	3095	1024	8809	26230000	118
20220926 013750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	631	TRUE	388699	0.0216815271744474	0.925161702264596	283	206	8099	27090000	119
20220926 013808	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	64	TRUE	388699	0.189497020937383	0.63692372425365	3052	204	11975	25170000	120
